PERIDNUM,cohort,MARZO,leaver,OCCUP,PEIOOCC,leaver_MARCH
2197106100133400901101,2019,1,0.0,2320.0,2320.0,0.0
2197106100133400901102,2019,1,,,,
2208486014002010901102,2019,1,0.0,2310.0,2310.0,0.0
2217112014605001001103,2019,0,0.0,,,
2219711107003060901101,2019,1,0.0,2310.0,2310.0,0.0
2223006357110011001101,2019,0,0.0,,,
2223533016721011001102,2019,0,0.0,,,
2237902663611010901101,2019,1,0.0,2310.0,2310.0,0.0
2240146196108690901102,2019,1,0.0,2300.0,2300.0,0.0
2256809905615010901101,2019,1,0.0,2310.0,2310.0,0.0
2261928016002020901102,2019,1,1.0,2310.0,-1.0,1.0
2275803100846120901102,2019,1,,,,
2309778017604010901101,2019,1,0.0,2310.0,2310.0,0.0
2313430083501541001102,2019,0,0.0,,,
2316701008086001001101,2019,0,,,,
2319660150302630901101,2019,1,0.0,2330.0,2330.0,0.0
2346303139711011001101,2019,0,,,,
2352004677410040901101,2019,1,1.0,2545.0,2545.0,-1.0
2374436016601091001102,2019,0,,,,
2412240109000610901101,2019,1,0.0,2320.0,2320.0,0.0
2416040017505560911102,2019,1,,2320.0,2320.0,0.0
2436271207017011001101,2019,0,,,,
2460784834081711001101,2019,0,0.0,2310.0,2310.0,
2469221214620060901101,2019,1,0.0,2310.0,2310.0,0.0
2510331406071351001101,2019,0,0.0,,,
2511190048402441011101,2019,0,,,,
2519900073109721001101,2019,0,0.0,,,
2524035014703071001102,2019,0,0.0,,,
2544500036811010901101,2019,1,0.0,2310.0,2310.0,0.0
2552508484610021001102,2019,0,0.0,6355.0,2310.0,
2557807632310021011102,2019,0,0.0,,,
2562419216220031001101,2019,0,0.0,,,
2612120010507411001101,2019,0,0.0,,,
2612120010507411001102,2019,0,0.0,,,
2614950003403380901103,2019,1,0.0,2310.0,2310.0,0.0
2630721121005411001101,2019,0,0.0,,,
2637031404023061001101,2019,0,0.0,,,
2654130019603040911101,2019,1,,,,
2655321807054061001101,2019,0,0.0,2310.0,2310.0,
2655321807054061001102,2019,0,0.0,2310.0,2310.0,
2663908652010010901102,2019,1,,,,
2668485017323000901102,2019,1,0.0,2310.0,2310.0,0.0
2714930089302621001101,2019,0,,,,
2715030087200041011101,2019,0,1.0,,,
2716030315101440901101,2019,1,0.0,2310.0,2310.0,0.0
2716701006076001001103,2019,0,0.0,,,
2736704644410021001101,2019,0,0.0,,,
2737906007910021011102,2019,0,0.0,,,
2749419019003021001101,2019,0,0.0,,,
2776828012301050901101,2019,1,0.0,2310.0,2310.0,0.0
2795301267311011001102,2019,0,1.0,,,
2801687017903091001102,2019,0,0.0,,,
2823987017402041011102,2019,0,0.0,,,
2832400923516031001102,2019,0,0.0,,,
2832400923516031001103,2019,0,1.0,,,
2840681409055051001101,2019,0,,,,
2870670019102030901101,2019,1,0.0,2330.0,2330.0,0.0
2887022018211070901102,2019,1,,,,
2911800119305000911101,2019,1,0.0,2310.0,2310.0,0.0
2914620985013890901103,2019,1,0.0,2320.0,2320.0,0.0
2917460095508170911101,2019,1,0.0,2310.0,2310.0,0.0
2933773014612080901102,2019,1,,,,
2934403707410021001102,2019,0,0.0,,,
2955685010605000901101,2019,1,0.0,2310.0,2310.0,0.0
2990068810207011001102,2019,0,0.0,2310.0,2310.0,
3004081432103451001102,2019,0,0.0,,,
3019008190894500901101,2019,1,1.0,2360.0,2360.0,-1.0
3022403190839300901101,2019,1,,,,
3024084216108480911102,2019,1,,2310.0,2310.0,0.0
3032508160579450901101,2019,1,0.0,2320.0,2320.0,0.0
3033205376108340901101,2019,1,0.0,2320.0,2320.0,0.0
3036006100687340901102,2019,1,,,,
3051165040104740901102,2019,1,,,,
3051165056102741001101,2019,0,1.0,,,
3065096380101501001101,2019,0,0.0,,,
3069703110678951001101,2019,0,,,,
3073150820100990911101,2019,1,1.0,0.0,-1.0,-1.0
3084384328101461001101,2019,0,0.0,,,
3085184780108931001101,2019,0,0.0,,,
3088403150640851011102,2019,0,0.0,2310.0,2310.0,
3100007232434661001102,2019,0,0.0,,,
3100009805845261001101,2019,0,1.0,,,
3100016943848180901102,2019,1,,,,
3100027408374360901101,2019,1,,2310.0,2310.0,0.0
3100043706210691001102,2019,0,1.0,,,
3100056241277310911101,2019,1,0.0,2310.0,2310.0,0.0
3100083230113941011102,2019,0,0.0,,,
3101098301311591001102,2019,0,0.0,,,
3104059238807850901102,2019,1,,,,
3110169010014311001104,2019,0,0.0,2300.0,2300.0,
3111600150523201001102,2019,0,0.0,,,
3118911101093751011101,2019,0,,,,
3132131801085031011101,2019,0,,,,
3141109110363480901101,2019,1,0.0,2004.0,2004.0,-1.0
3142902130022560911102,2019,1,,,,
3148603581510011001102,2019,0,0.0,,,
3148603581510011001103,2019,0,0.0,,,
3151400100873350901102,2019,1,0.0,2310.0,2310.0,0.0
3159909130837601001101,2019,0,1.0,,,
3161804256910031011101,2019,0,,,,
3163001100133030901101,2019,1,1.0,2300.0,-1.0,1.0
3169106170727810901101,2019,1,0.0,2310.0,2310.0,0.0
3180454019603021001102,2019,0,0.0,,,
3215301049411050901101,2019,1,0.0,2310.0,2310.0,0.0
3220011606044071011101,2019,0,,,,
3220897754016010901104,2019,1,1.0,2545.0,2545.0,-1.0
3239501201092741001101,2019,0,0.0,,,
3240931207000011001102,2019,0,,,,
3244602170415071011102,2019,0,0.0,,,
3280305160726090901103,2019,1,0.0,2310.0,-1.0,1.0
3305207844311051001101,2019,0,0.0,,,
3307803015112001001101,2019,0,,,,
3314951609054031001102,2019,0,0.0,,,
3316870462415810901101,2019,1,0.0,2320.0,2320.0,0.0
3319321404021061001102,2019,0,0.0,,,
3325708160166220901101,2019,1,1.0,0.0,-1.0,-1.0
3325708160166220901103,2019,1,1.0,0.0,-1.0,-1.0
3350071103001000901101,2019,1,0.0,2310.0,2310.0,0.0
3350071103001000901102,2019,1,0.0,2310.0,2310.0,0.0
3352202190646000901103,2019,1,0.0,2310.0,2310.0,0.0
3352741600045060911102,2019,1,0.0,2320.0,2320.0,0.0
3354406682410030911101,2019,1,0.0,2310.0,2310.0,0.0
3356001203086200901102,2019,1,1.0,1108.0,1108.0,-1.0
3417640276000770901103,2019,1,0.0,2310.0,2310.0,0.0
3489469011714090901102,2019,1,,,,
3511770788108831001101,2019,0,,,,
3520111207080021011101,2019,0,1.0,,,
3541721607018050901101,2019,1,0.0,2310.0,2310.0,0.0
3550854611098910901102,2019,1,,,,
3610180071309761001102,2019,0,0.0,,,
3610294011761040901103,2019,1,,,,
3636801400047351001102,2019,0,0.0,,,
3651305247111021001101,2019,0,0.0,,,
3660254011701040911102,2019,1,0.0,2310.0,2310.0,0.0
3671159012303051001101,2019,0,0.0,,,
3676737010961050901101,2019,1,0.0,2320.0,2320.0,0.0
3676737010961050901102,2019,1,0.0,2300.0,2300.0,0.0
3684905180152601001103,2019,0,0.0,,,
3699451014902010901102,2019,1,0.0,2320.0,2320.0,0.0
3727600281510011001101,2019,0,0.0,,,
3733831707014170901102,2019,1,0.0,2320.0,2320.0,0.0
3786306080310011001102,2019,0,0.0,,,
3801300019425031001101,2019,0,0.0,,,
3803505110111051001102,2019,0,,,,
3913590042406750911101,2019,1,,,,
3930108017612051001102,2019,0,,,,
3930442134030811001101,2019,0,1.0,,,
3935921701054060901102,2019,1,0.0,2320.0,2320.0,0.0
3937431901015040901102,2019,1,0.0,2310.0,2310.0,0.0
4000604140347141011101,2019,0,,,,
4002601110840401001102,2019,0,0.0,,,
4005707150165871001102,2019,0,,,,
4007504160739461001102,2019,0,,,,
4013347966102990901101,2019,1,0.0,4710.0,4710.0,-1.0
4018402160648900901101,2019,1,0.0,2310.0,-1.0,1.0
4021201500076181001102,2019,0,0.0,,,
4026251500076010901102,2019,1,0.0,2310.0,2310.0,0.0
4030074335100721001101,2019,0,0.0,,,
4030085486101971001102,2019,0,0.0,,,
4032045332103810901101,2019,1,1.0,2861.0,-1.0,-1.0
4033182146109190901102,2019,1,1.0,2435.0,2545.0,-1.0
4033501508089031001102,2019,0,,,,
4037271409053031011101,2019,0,0.0,,,
4040125926105821001101,2019,0,0.0,2310.0,2310.0,
4043001110620901001101,2019,0,0.0,,,
4044064017106311001101,2019,0,,,,
4044064017106311001102,2019,0,,,,
4045160721103331001102,2019,0,0.0,2310.0,2310.0,
4049604120684450901101,2019,1,,,,
4051800150966060911102,2019,1,0.0,2300.0,2300.0,0.0
4052013295101660901101,2019,1,0.0,2320.0,2320.0,0.0
4059205170130500901102,2019,1,0.0,2320.0,2320.0,0.0
4059403170974230901105,2019,1,0.0,2320.0,2310.0,0.0
4061103190606060911101,2019,1,,,,
4061708170577430901101,2019,1,0.0,2300.0,2300.0,0.0
4065052936108321011103,2019,0,0.0,,,
4065109120002121001102,2019,0,1.0,,,
4066700078710050911101,2019,1,0.0,2310.0,2310.0,0.0
4069209120302261001102,2019,0,,,,
4072063568102081001102,2019,0,0.0,,,
4072800140138011001102,2019,0,0.0,,,
4077806110466311001102,2019,0,0.0,,,
4078802100098050901102,2019,1,,2310.0,2310.0,0.0
4079104160008931001101,2019,0,1.0,2310.0,2310.0,
4081095236100511011101,2019,0,1.0,,,
4082073012614061001101,2019,0,0.0,2310.0,2310.0,
4082502120548851001101,2019,0,0.0,,,
4083404100582501001102,2019,0,0.0,2310.0,2310.0,
4084095230100510901101,2019,1,0.0,2300.0,2300.0,0.0
4093621015901000901101,2019,1,,5730.0,5860.0,-1.0
4094116498100200901101,2019,1,0.0,2320.0,2320.0,0.0
4100021736378350911101,2019,1,0.0,2310.0,2310.0,0.0
4100039600787380901102,2019,1,0.0,2300.0,2300.0,0.0
4100057648187781001101,2019,0,,,,
4100066045824401001102,2019,0,1.0,,,
4100074824506780901101,2019,1,,2320.0,2320.0,0.0
4100081621128401011102,2019,0,0.0,2300.0,2300.0,
4100081623328400901101,2019,1,0.0,2310.0,2310.0,0.0
4100096945914101001101,2019,0,,,,
4101001207072740901101,2019,1,0.0,2310.0,2310.0,0.0
4101074806706761001101,2019,0,0.0,,,
4101083331737770901102,2019,1,0.0,2310.0,2310.0,0.0
4101094317056330901102,2019,1,0.0,2310.0,2310.0,0.0
4103016418834050901101,2019,1,,,,
4120801150165721001102,2019,0,0.0,,,
4129905180438011001101,2019,0,0.0,,,
4146721806021070901102,2019,1,0.0,2310.0,2310.0,0.0
4150908140958921001101,2019,0,0.0,2310.0,2310.0,
4150908140958921001102,2019,0,0.0,2310.0,2310.0,
4152922017623031001102,2019,0,0.0,,,
4153001100492480901101,2019,1,0.0,2330.0,2330.0,0.0
4156777013904011001102,2019,0,0.0,,,
4204106190664271001101,2019,0,0.0,,,
4204106190664271001102,2019,0,0.0,,,
4214890162103331001101,2019,0,0.0,,,
4216820052301661001102,2019,0,0.0,,,
4217120045206930901101,2019,1,1.0,2545.0,2545.0,-1.0
4217641202037000901101,2019,1,,,,
4221873015302030911101,2019,1,0.0,2310.0,2310.0,0.0
4236131400034701001102,2019,0,,,,
4252400190098880901101,2019,1,0.0,2310.0,2310.0,0.0
4273709884312041001101,2019,0,,,,
4278025010114060901102,2019,1,0.0,2310.0,2310.0,0.0
4282279013202010901102,2019,1,0.0,2350.0,2350.0,-1.0
4283303404110031001101,2019,0,,,,
4283509477210041001101,2019,0,0.0,2320.0,2320.0,
4284503012310040901101,2019,1,,,,
4288635018613041001102,2019,0,0.0,,,
4300740410056310901102,2019,1,0.0,2310.0,2310.0,0.0
4313071902030061001101,2019,0,,,,
4332803140488611001102,2019,0,0.0,2320.0,2320.0,
4368404190958460901101,2019,1,0.0,2330.0,2330.0,0.0
4368708385810030901101,2019,1,,2310.0,2310.0,0.0
4368708385810031001102,2019,0,1.0,,,
4383573017000051001101,2019,0,,,,
4383921018601020901102,2019,1,,,,
4401181706041150901101,2019,1,0.0,2320.0,2320.0,0.0
4401181706041150901102,2019,1,0.0,2310.0,2310.0,0.0
4404809170038721001102,2019,0,,,,
4406441603084171001101,2019,0,0.0,,,
4418800006303641001101,2019,0,,,,
4438851401000080901101,2019,1,,,,
4448391308038271001103,2019,0,,,,
4464999012300061001101,2019,0,0.0,2320.0,2320.0,
4480601337414000901101,2019,1,,,,
4504807806011021001101,2019,0,0.0,,,
4505213011004051001101,2019,0,,,,
4513960265409161001102,2019,0,0.0,,,
4519430071504590911102,2019,1,0.0,2300.0,2300.0,0.0
4521530012502020911101,2019,1,0.0,2310.0,2310.0,0.0
4605951802059250901101,2019,1,0.0,2310.0,2310.0,0.0
4612511016405050901101,2019,1,0.0,2310.0,2310.0,0.0
4613610926019451001101,2019,0,0.0,,,
4613610926019451001102,2019,0,0.0,,,
4615610926019461001101,2019,0,0.0,,,
4618200201006441001101,2019,0,0.0,,,
4623971809081270901103,2019,1,,2310.0,2320.0,0.0
4633991305092050901102,2019,1,1.0,0.0,-1.0,-1.0
4639131303089011001101,2019,0,0.0,,,
4648841301082020911101,2019,1,,2320.0,2320.0,0.0
4651291304048190911103,2019,1,1.0,5240.0,5240.0,-1.0
4676747010961051001101,2019,0,0.0,,,
4678729015401001001102,2019,0,0.0,,,
4714614011905061001101,2019,0,0.0,,,
4814351002008071001101,2019,0,,,,
4820438010611071001102,2019,0,,,,
4844271905099200901101,2019,1,,,,
4847041500097331001103,2019,0,,,,
4858602542310041001102,2019,0,0.0,,,
4910484534141610901101,2019,1,0.0,2310.0,2310.0,0.0
4918331001032080901102,2019,1,1.0,2205.0,2205.0,-1.0
4933709884313041001102,2019,0,,,,
4935226018601071001101,2019,0,1.0,,,
4943723014612080901102,2019,1,0.0,2300.0,2300.0,0.0
4948470019903031001101,2019,0,,,,
4948470019903031001102,2019,0,,,,
4970500499810030901101,2019,1,0.0,2310.0,2310.0,0.0
5010270103208861011104,2019,0,0.0,,,
5011031262104820901104,2019,1,,2300.0,2300.0,0.0
5013037517108191001101,2019,0,,,,
5013840049201440901103,2019,1,,2310.0,2310.0,0.0
5018340049101460901102,2019,1,0.0,2320.0,2320.0,0.0
5019650015009981001102,2019,0,0.0,,,
5021061807019081001102,2019,0,,,,
5021272495103551001101,2019,0,0.0,,,
5024012480101031001102,2019,0,0.0,,,
5031906180231410901101,2019,1,,,,
5040078161107120911101,2019,1,0.0,2320.0,2320.0,0.0
5040078161107120911102,2019,1,0.0,2320.0,2320.0,0.0
5042109317106140901101,2019,1,,,,
5047103170036480901101,2019,1,0.0,2310.0,2310.0,0.0
5047103170036480901102,2019,1,0.0,2310.0,2310.0,0.0
5049509100253680901101,2019,1,0.0,2310.0,2310.0,0.0
5053069574100371001101,2019,0,0.0,,,
5054152722105821001102,2019,0,0.0,,,
5054408150031270901101,2019,1,1.0,2310.0,-1.0,1.0
5056006180034391011101,2019,0,0.0,,,
5063142210100210901102,2019,1,0.0,2310.0,2310.0,0.0
5063704026210050901102,2019,1,0.0,2310.0,2310.0,0.0
5064003644110000901101,2019,1,0.0,2310.0,2310.0,0.0
5071503110215430901101,2019,1,0.0,2320.0,2320.0,0.0
5072081115108441011101,2019,0,0.0,,,
5072081115108441011102,2019,0,0.0,,,
5073014731105740901102,2019,1,0.0,2320.0,2320.0,0.0
5073131836103781001102,2019,0,0.0,2310.0,2310.0,
5074274378106401001101,2019,0,0.0,,,
5084000426105381001102,2019,0,0.0,,,
5085306190650841011102,2019,0,0.0,,,
5092106100133480901102,2019,1,0.0,2310.0,2310.0,0.0
5093504120366281011101,2019,0,,,,
5094224912100341001102,2019,0,0.0,,,
5100005500928610901102,2019,1,,,,
5100006319032581001101,2019,0,0.0,,,
5100044630227090901101,2019,1,0.0,2330.0,2330.0,0.0
5100061230909300901101,2019,1,0.0,2310.0,2310.0,0.0
5100061248109310911102,2019,1,0.0,2320.0,2320.0,0.0
5100062828920890901101,2019,1,0.0,2320.0,2320.0,0.0
5101046522073030901103,2019,1,0.0,2310.0,2310.0,0.0
5101061330264230901101,2019,1,0.0,2320.0,2320.0,0.0
5102018218215420901102,2019,1,,,,
5103044945794681001103,2019,0,1.0,,,
5104093534677951001103,2019,0,0.0,,,
5114904150570091011102,2019,0,0.0,,,
5117620278309431001102,2019,0,,,,
5136607180370121011101,2019,0,1.0,,,
5151221203054041001101,2019,0,1.0,,,
5151221203054041001102,2019,0,1.0,,,
5164503012310001001101,2019,0,,,,
5214003644110021011102,2019,0,0.0,,,
5221153014702051011101,2019,0,,,,
5281804140503850901101,2019,1,0.0,2310.0,2310.0,0.0
5313730654104310901102,2019,1,,2310.0,2310.0,0.0
5336251005042111001101,2019,0,,,,
5336251005042111001102,2019,0,,,,
5380754017400061001101,2019,0,0.0,2310.0,2310.0,
5429203176212030901101,2019,1,0.0,2310.0,2310.0,0.0
5429203176212030901102,2019,1,0.0,2310.0,2310.0,0.0
5474105975010000901102,2019,1,0.0,2310.0,2310.0,0.0
5481341019500050901102,2019,1,,0.0,-1.0,-1.0
5484003644111010911101,2019,1,,2310.0,2310.0,0.0
5504861302004080911101,2019,1,0.0,2310.0,2310.0,0.0
5508108099510041011102,2019,0,0.0,,,
5515690168305451001101,2019,0,0.0,,,
5517710053408790901102,2019,1,,,,
5519880127100831001101,2019,0,0.0,,,
5521027019051001001101,2019,0,0.0,2300.0,2300.0,
5531500012505020911103,2019,1,,,,
5540741302003021011102,2019,0,0.0,,,
5552300485310000911101,2019,1,0.0,2320.0,2320.0,0.0
5610390062202641001101,2019,0,0.0,,,
5610580046503550901101,2019,1,0.0,2320.0,2320.0,0.0
5610580046503550901102,2019,1,0.0,2320.0,2320.0,0.0
5612030085404711011102,2019,0,0.0,2310.0,2310.0,
5676160018313061001101,2019,0,,,,
5787902663610020901103,2019,1,,,,
5829611705044081001101,2019,0,,,,
5845391009051161001101,2019,0,0.0,,,
5848551905049161001105,2019,0,,,,
5869155013301010911102,2019,1,,,,
5916860137408640901101,2019,1,0.0,2300.0,-1.0,1.0
5918009222610040911101,2019,1,,,,
5918940027109550901102,2019,1,0.0,2310.0,2310.0,0.0
5922203458712031001101,2019,0,0.0,,,
5922203458712031001103,2019,0,,,,
5929342015704071001103,2019,0,0.0,,,
5931403257012031011102,2019,0,0.0,,,
5938202709410001001101,2019,0,0.0,,,
5938202709410001001102,2019,0,0.0,,,
5974206153610020901101,2019,1,0.0,2310.0,2310.0,0.0
6003066857107941001101,2019,0,,,,
6017580011002511011102,2019,0,0.0,,,
6022080712100540911101,2019,1,0.0,2310.0,2310.0,0.0
6030019336101371001101,2019,0,,,,
6042004136101980901101,2019,1,,,,
6061307210103991001101,2019,0,0.0,2310.0,2300.0,
6063056958109220901102,2019,1,0.0,2310.0,2310.0,0.0
6064067940107640911102,2019,1,0.0,2320.0,2320.0,0.0
6070064811106510901102,2019,1,0.0,2320.0,2320.0,0.0
6074073567107741001101,2019,0,,,,
6083065084100280901103,2019,1,0.0,2310.0,2310.0,0.0
6085124406109681001101,2019,0,0.0,,,
6091433882105881001101,2019,0,,,,
6093012919103960901103,2019,1,0.0,2320.0,2320.0,0.0
6094027522105440901102,2019,1,0.0,2300.0,2300.0,0.0
6094036741107890911101,2019,1,0.0,2320.0,2320.0,0.0
6100006928767591001101,2019,0,0.0,,,
6100014723823530901101,2019,1,0.0,2320.0,2320.0,0.0
6100014754523540911102,2019,1,,,,
6100022756810830901102,2019,1,0.0,2310.0,2310.0,0.0
6100025644026971001102,2019,0,,,,
6100051019628431001101,2019,0,0.0,,,
6100076220300080901102,2019,1,0.0,2300.0,2300.0,0.0
6100092433359391001101,2019,0,1.0,,,
6100098828290461001101,2019,0,0.0,,,
6101020841227680901103,2019,1,,,,
6101076252479560911102,2019,1,,,,
6102003316349520901102,2019,1,1.0,630.0,-1.0,-1.0
6102090645947791001101,2019,0,,2310.0,2310.0,
6102503653013000901102,2019,1,0.0,2300.0,2300.0,0.0
6111650062105641001102,2019,0,0.0,,,
6125544019602041001102,2019,0,,,,
6126845017804071001101,2019,0,1.0,,,
6144703640312001001101,2019,0,,,,
6146704861310001001101,2019,0,0.0,2310.0,2310.0,
6146704861310001001102,2019,0,1.0,2310.0,2310.0,
6151501833910051001102,2019,0,0.0,,,
6154503649010040901102,2019,1,0.0,0.0,350.0,-1.0
6168102456810051011102,2019,0,0.0,,,
6174398688107141001102,2019,0,0.0,,,
6211805976012001001102,2019,0,0.0,,,
6216804294712001001101,2019,0,0.0,2310.0,2310.0,
6216804294712001001102,2019,0,0.0,2310.0,2310.0,
6217650255004281001102,2019,0,1.0,,,
6227203418513030901101,2019,1,0.0,2320.0,2320.0,0.0
6231200402912000901101,2019,1,0.0,2310.0,2310.0,0.0
6231200402912000901102,2019,1,0.0,2310.0,2310.0,0.0
6240114406102180901103,2019,1,0.0,2310.0,-1.0,1.0
6243551902010181001101,2019,0,0.0,,,
6243551902010181001102,2019,0,0.0,,,
6282068016702010901102,2019,1,1.0,2545.0,2545.0,-1.0
6285754016900020901101,2019,1,0.0,2310.0,2310.0,0.0
6286544014001020901102,2019,1,0.0,2300.0,2300.0,0.0
6311401806042091001101,2019,0,0.0,2320.0,2320.0,
6315630299302801001102,2019,0,0.0,,,
6370213501088910901102,2019,1,0.0,2310.0,2310.0,0.0
6389768017602010901102,2019,1,0.0,2310.0,2310.0,0.0
6416401144811200901101,2019,1,0.0,2310.0,2310.0,0.0
6417270082207120901101,2019,1,0.0,2320.0,2320.0,0.0
6418850014301741001101,2019,0,0.0,,,
6419720085105321001101,2019,0,0.0,,,
6419870282307131001103,2019,0,0.0,,,
6423509324912000901103,2019,1,,,,
6424821801065110901101,2019,1,1.0,440.0,440.0,-1.0
6430941703056070901102,2019,1,,2310.0,2310.0,0.0
6484743015503011001102,2019,0,0.0,,,
6491403588710040901101,2019,1,1.0,4600.0,4600.0,-1.0
6501009980810011011101,2019,0,,,,
6510000037504560901101,2019,1,1.0,1006.0,1050.0,-1.0
6519690079001080901102,2019,1,0.0,2330.0,2330.0,0.0
6544809396611001001101,2019,0,,,,
6547307632510010901101,2019,1,,2310.0,2310.0,0.0
6557907355911010901102,2019,1,0.0,2310.0,2310.0,0.0
6569605895513031001101,2019,0,,,,
6652251017202071001101,2019,0,0.0,,,
6658848017402000911101,2019,1,1.0,2320.0,-1.0,1.0
6664903562219101001102,2019,0,0.0,,,
6715909795912050901101,2019,1,0.0,2320.0,2320.0,0.0
6716406000312000901101,2019,1,0.0,2310.0,2310.0,0.0
6716406000312000901104,2019,1,0.0,2310.0,2310.0,0.0
6717002678312001001101,2019,0,,,,
6717140624100141011102,2019,0,0.0,,,
6721509159910020901103,2019,1,,2310.0,2310.0,0.0
6730208299810000901102,2019,1,0.0,2320.0,2320.0,0.0
6814760009203430901101,2019,1,,,,
6817840141409811001102,2019,0,0.0,,,
6841021407089141001101,2019,0,0.0,2320.0,2320.0,
6841241911061581001101,2019,0,0.0,,,
6849441417045431001103,2019,0,1.0,,,
6856102820412001001102,2019,0,0.0,,,
6904601019104011001102,2019,0,,,,
6907549019802001011102,2019,0,,,,
6910309961010041011101,2019,0,0.0,,,
6913450076500650901101,2019,1,1.0,2310.0,7010.0,1.0
6913450076500650901102,2019,1,0.0,2320.0,2320.0,0.0
6916043018900000901102,2019,1,0.0,2310.0,2310.0,0.0
6923981607069071001103,2019,0,,,,
6924703640312001001103,2019,0,0.0,,,
6933104182111001001101,2019,0,0.0,2320.0,2320.0,
6960227703065510901101,2019,1,0.0,2320.0,2320.0,0.0
6960227703065510901102,2019,1,0.0,2320.0,2320.0,0.0
6973105495110041001102,2019,0,1.0,,,
7002069784101560901102,2019,1,,,,
7003179247107501001101,2019,0,0.0,2300.0,2300.0,
7009212016125050901101,2019,1,,2205.0,2205.0,-1.0
7013105939106620901101,2019,1,0.0,2310.0,2310.0,0.0
7013248296108350901102,2019,1,0.0,2310.0,2310.0,0.0
7015105934105620901101,2019,1,,,,
7016750069100551001101,2019,0,0.0,2320.0,2320.0,
7017230053404520901104,2019,1,0.0,2310.0,2310.0,0.0
7020111496103810901102,2019,1,0.0,2310.0,2310.0,0.0
7031692861101050901101,2019,1,0.0,2310.0,2310.0,0.0
7034062321101750911102,2019,1,,,,
7044034352104800901102,2019,1,0.0,2330.0,2330.0,0.0
7044096370103830901101,2019,1,,,,
7044168015105141001103,2019,0,0.0,,,
7051135946104791001101,2019,0,,,,
7051222010322011001103,2019,0,0.0,2310.0,2320.0,
7053126821103951001101,2019,0,0.0,,,
7063614010020060901101,2019,1,1.0,2545.0,2545.0,-1.0
7068402160510011001102,2019,0,0.0,,,
7068402160510011001103,2019,0,0.0,,,
7071357565102121001102,2019,0,0.0,,,
7071457505107121001101,2019,0,0.0,,,
7072257514106121001101,2019,0,1.0,,,
7078937019002011001101,2019,0,0.0,,,
7091025869107270901101,2019,1,0.0,2310.0,2310.0,0.0
7100003459067110901101,2019,1,0.0,2310.0,2310.0,0.0
7100018918296791001102,2019,0,0.0,,,
7100021608939261001102,2019,0,0.0,,,
7100021630739231001101,2019,0,0.0,,,
7100021630739231001103,2019,0,,,,
7100021639639231001102,2019,0,0.0,,,
7100030747527721001101,2019,0,0.0,,,
7100040029635381001101,2019,0,,,,
7100041406175711001101,2019,0,0.0,,,
7100048106345181001102,2019,0,0.0,,,
7100074043847570901101,2019,1,0.0,2310.0,2310.0,0.0
7100074043847570901102,2019,1,0.0,2310.0,2310.0,0.0
7100075510709930901101,2019,1,0.0,2310.0,2310.0,0.0
7100075510709930901102,2019,1,0.0,2310.0,2310.0,0.0
7100075526309921011102,2019,0,0.0,,,
7100079529076600911101,2019,1,0.0,2310.0,2310.0,0.0
7100079529076600911102,2019,1,0.0,2310.0,2310.0,0.0
7100085730700570901102,2019,1,0.0,2310.0,2310.0,0.0
7100086806354310911103,2019,1,,,,
7101025705117590901102,2019,1,0.0,2310.0,2310.0,0.0
7101030426391900901101,2019,1,0.0,2310.0,2310.0,0.0
7101050624513191001102,2019,0,0.0,,,
7112031106015540901102,2019,1,,,,
7124235017102071001101,2019,0,1.0,,,
7131795011412081001101,2019,0,0.0,,,
7160306725110041001102,2019,0,0.0,,,
7162404617010030901101,2019,1,,,,
7218991705096071001101,2019,0,0.0,,,
7224600101410041001102,2019,0,1.0,,,
7228805723610010901101,2019,1,0.0,2310.0,2310.0,0.0
7238321011613041001101,2019,0,0.0,,,
7265724016925020901101,2019,1,0.0,2330.0,2330.0,0.0
7292077011724061001101,2019,0,0.0,,,
7324121308036050901101,2019,1,0.0,2330.0,2330.0,0.0
7329534013201031001102,2019,0,0.0,,,
7351905623110031001101,2019,0,0.0,,,
7403411009053461001101,2019,0,0.0,,,
7410701834010020901102,2019,1,0.0,2330.0,2330.0,0.0
7515211702007450901102,2019,1,,2310.0,2310.0,0.0
7524291303057050911101,2019,1,0.0,2310.0,2310.0,0.0
7536984015005021001101,2019,0,0.0,,,
7553007655410031001101,2019,0,1.0,,,
7629141706044040901101,2019,1,0.0,2310.0,2310.0,0.0
7629141706044040901102,2019,1,0.0,2310.0,2310.0,0.0
7635198013001040901101,2019,1,1.0,5100.0,4940.0,-1.0
7639971303065020901102,2019,1,1.0,136.0,136.0,-1.0
7650485014904030901102,2019,1,0.0,2330.0,2330.0,0.0
7713303404110031001102,2019,0,0.0,,,
7765822010410090901102,2019,1,1.0,0.0,-1.0,-1.0
7768016014713051001101,2019,0,0.0,,,
7780706801511031001102,2019,0,0.0,,,
7822441603059050901101,2019,1,0.0,2320.0,2320.0,0.0
7824991406021091001102,2019,0,0.0,,,
7851786012612081001102,2019,0,1.0,2205.0,2205.0,
7901115014904011001102,2019,0,0.0,2310.0,2310.0,
7912620275000021001102,2019,0,0.0,2310.0,2310.0,
7916902432310031001102,2019,0,,,,
7928205634510011001102,2019,0,0.0,,,
7964132014020020901101,2019,1,0.0,2310.0,2310.0,0.0
7978010012004040901102,2019,1,1.0,2310.0,4350.0,1.0
8003016978105570901101,2019,1,0.0,2310.0,2310.0,0.0
