group,dlog
stayer,22.31
stayer,32.54
stayer,147.73
stayer,10.54
stayer,2.6
stayer,109.38
stayer,148.86
stayer,-104.45
stayer,10.54
stayer,2.9
stayer,10.54
stayer,-35.67
stayer,5.41
stayer,-169.64
stayer,-4.51
stayer,1.83
stayer,-53.06
stayer,60.61
stayer,-12.52
stayer,-9.91
stayer,-1.06
stayer,11.27
stayer,-27.44
stayer,35.67
stayer,-1.34
stayer,28.77
stayer,0.0
stayer,6.9
stayer,10.54
stayer,-4.08
stayer,-0.0
stayer,-91.63
stayer,3.05
stayer,-32.09
stayer,-2.17
stayer,73.76
stayer,-10.54
stayer,-22.31
stayer,5.56
stayer,46.03
stayer,53.9
stayer,28.31
stayer,-60.61
stayer,-23.23
stayer,-87.81
stayer,47.75
stayer,-18.59
stayer,-6.45
stayer,20.17
stayer,14.9
stayer,-277.26
stayer,-4.35
stayer,-5.88
stayer,31.02
stayer,-92.75
stayer,26.93
stayer,23.11
stayer,15.06
stayer,13.98
stayer,13.89
stayer,4.08
stayer,8.87
stayer,0.0
stayer,12.33
stayer,17.14
stayer,19.42
stayer,16.6
stayer,50.08
stayer,5.24
stayer,-6.06
stayer,-33.02
stayer,18.23
stayer,67.45
stayer,24.12
stayer,-13.98
stayer,77.7
stayer,9.54
stayer,-239.79
stayer,32.95
stayer,-33.65
stayer,47.8
stayer,-160.94
stayer,-309.1
stayer,55.96
stayer,42.25
stayer,-3.67
stayer,10.76
stayer,-7.41
stayer,23.05
stayer,18.23
stayer,-128.09
stayer,0.0
stayer,70.31
stayer,-9.24
stayer,83.29
stayer,118.96
stayer,-2.9
stayer,1.6
stayer,3.92
stayer,2.77
stayer,17.65
stayer,0.0
stayer,-11.78
stayer,-18.24
stayer,-53.74
stayer,15.42
stayer,120.33
stayer,-12.03
stayer,23.36
stayer,16.27
stayer,8.0
stayer,22.88
stayer,60.49
stayer,16.55
stayer,15.15
stayer,41.99
stayer,4.08
stayer,0.0
stayer,-15.42
stayer,13.0
stayer,-32.85
stayer,37.73
stayer,26.91
stayer,-47.8
stayer,-0.01
stayer,-69.31
stayer,-6.45
stayer,-1.38
stayer,-8.19
stayer,-60.61
stayer,-26.24
stayer,20.49
stayer,0.54
stayer,7.32
stayer,0.0
stayer,0.0
stayer,10.54
stayer,-43.53
stayer,30.4
stayer,0.0
stayer,6.9
stayer,0.0
stayer,28.77
stayer,16.43
stayer,11.78
stayer,22.31
stayer,6.45
stayer,8.52
stayer,-5.83
stayer,10.54
stayer,33.65
stayer,0.0
stayer,0.0
stayer,10.54
stayer,1.16
stayer,159.16
stayer,5.61
stayer,33.65
stayer,-13.35
stayer,0.0
stayer,0.0
stayer,5.13
stayer,-25.95
stayer,40.44
stayer,28.71
stayer,0.0
stayer,88.35
stayer,-13.35
stayer,4.17
stayer,41.11
stayer,1.18
stayer,1.16
stayer,1.16
stayer,9.1
stayer,21.22
stayer,6.62
stayer,3.82
stayer,4.88
stayer,-8.96
stayer,-8.48
stayer,73.6
stayer,114.86
stayer,-186.08
stayer,27.7
stayer,54.36
stayer,0.0
stayer,26.75
stayer,-2.67
stayer,0.0
stayer,10.54
stayer,31.59
stayer,120.4
stayer,14.37
stayer,18.23
stayer,-10.54
stayer,-24.72
stayer,0.0
stayer,13.35
stayer,4.65
stayer,8.22
stayer,2.89
stayer,-3.28
stayer,10.54
stayer,18.23
stayer,-142.71
stayer,-18.81
stayer,0.0
stayer,6.9
stayer,33.65
stayer,40.55
stayer,20.07
stayer,40.55
stayer,-46.43
stayer,25.78
stayer,38.3
stayer,-9.53
stayer,6.45
stayer,8.17
stayer,9.16
stayer,29.5
stayer,18.23
stayer,73.66
stayer,0.0
stayer,1.18
stayer,-81.09
stayer,10.54
stayer,-690.78
stayer,1.55
stayer,75.53
stayer,62.86
stayer,0.0
stayer,-160.94
stayer,-2.99
stayer,-121.19
stayer,31.02
stayer,-19.42
stayer,-11.78
stayer,-106.66
stayer,45.83
stayer,-27.63
stayer,-265.47
stayer,19.42
stayer,17.06
stayer,10.97
stayer,6.45
stayer,19.24
stayer,-41.87
stayer,-193.49
stayer,-73.48
stayer,-20.48
stayer,22.31
stayer,10.54
stayer,16.71
stayer,-276.21
stayer,-8.0
stayer,5.26
stayer,51.08
stayer,100.33
stayer,0.0
stayer,-40.55
stayer,-67.07
stayer,25.27
stayer,2.88
stayer,-69.31
stayer,13.82
stayer,15.91
stayer,4.12
stayer,-10.54
stayer,17.19
stayer,18.23
stayer,44.63
stayer,0.0
stayer,47.0
stayer,-12.52
stayer,35.67
stayer,-48.55
stayer,1.94
stayer,-42.2
stayer,4.42
stayer,9.53
stayer,-88.23
stayer,-16.94
stayer,-116.48
stayer,-18.23
stayer,37.47
stayer,125.28
stayer,0.0
stayer,-28.77
stayer,18.23
stayer,42.38
stayer,0.0
stayer,-66.57
stayer,-31.85
stayer,0.0
stayer,-38.3
stayer,43.08
stayer,31.59
stayer,34.09
stayer,-11.73
stayer,273.0
stayer,0.0
stayer,1.87
stayer,0.0
stayer,3.97
stayer,-14.66
stayer,26.24
stayer,-48.55
stayer,0.0
stayer,-54.65
stayer,-8.7
stayer,11.33
stayer,-125.28
stayer,-39.64
stayer,-3.43
stayer,-18.23
stayer,0.0
stayer,40.55
stayer,47.0
stayer,-47.8
stayer,1.51
stayer,0.0
stayer,-14.6
stayer,-35.03
stayer,-99.33
stayer,0.0
stayer,33.65
stayer,50.9
stayer,-27.63
stayer,0.0
stayer,-37.95
stayer,67.51
stayer,-6.9
stayer,-6.6
stayer,-7.84
stayer,18.23
stayer,69.31
stayer,-24.69
stayer,-20.07
stayer,0.0
stayer,19.84
stayer,10.52
stayer,5.31
stayer,170.47
stayer,10.54
stayer,-2.25
stayer,30.01
stayer,-30.01
stayer,73.4
stayer,-7.17
stayer,-87.33
stayer,-4.73
stayer,-36.46
stayer,-27.19
stayer,28.38
stayer,18.23
stayer,5.83
stayer,-23.36
stayer,-5.83
stayer,-29.27
stayer,12.52
stayer,-109.86
stayer,-9.53
stayer,8.8
stayer,15.42
stayer,15.42
stayer,14.46
stayer,27.44
stayer,12.52
stayer,83.62
stayer,35.22
stayer,7.23
stayer,1.94
stayer,-58.78
stayer,-66.04
stayer,-47.45
stayer,-13.35
stayer,17.59
stayer,-28.77
stayer,-96.76
stayer,-13.35
stayer,-10.32
stayer,-61.31
stayer,-31.37
stayer,409.43
stayer,-62.42
stayer,0.0
stayer,17.33
stayer,31.59
stayer,12.79
stayer,-30.37
stayer,-54.65
stayer,-7.23
stayer,74.44
stayer,-91.63
stayer,51.08
stayer,-28.77
stayer,43.29
stayer,151.23
stayer,43.67
stayer,17.19
stayer,14.31
stayer,-138.59
stayer,-13.35
stayer,18.23
stayer,1.83
stayer,4.26
stayer,-27.19
stayer,14.46
stayer,54.16
stayer,-18.81
stayer,29.03
stayer,38.57
stayer,0.0
stayer,16.71
stayer,0.0
stayer,21.26
stayer,18.23
stayer,-2.53
stayer,0.0
stayer,9.31
stayer,2.47
stayer,53.06
stayer,221.56
stayer,-36.58
stayer,24.29
stayer,22.31
stayer,7.8
stayer,-14.31
stayer,-0.18
stayer,0.0
stayer,8.0
stayer,-25.13
stayer,-22.31
stayer,-1.98
stayer,-7.55
stayer,43.83
stayer,9.53
stayer,-35.67
stayer,-7.7
stayer,8.52
stayer,-211.96
stayer,11.78
stayer,30.92
stayer,-13.95
stayer,-4.73
stayer,13.35
stayer,49.02
stayer,96.76
stayer,-290.87
stayer,-4.08
stayer,32.72
stayer,109.86
stayer,-4.32
stayer,57.98
stayer,-47.0
stayer,-5.97
stayer,0.0
stayer,22.05
stayer,13.13
stayer,39.47
stayer,2.82
stayer,76.21
stayer,11.78
stayer,219.72
stayer,-10.54
stayer,26.03
stayer,23.53
stayer,15.76
stayer,9.53
stayer,11.25
stayer,-18.23
stayer,57.18
stayer,32.16
stayer,0.0
stayer,-5.61
stayer,43.36
stayer,14.46
stayer,6.9
stayer,26.24
stayer,6.45
stayer,16.55
stayer,1.77
stayer,-4.76
stayer,-15.72
stayer,2.55
stayer,13.72
stayer,21.03
stayer,-102.17
stayer,69.32
stayer,-29.73
stayer,118.12
stayer,2.74
stayer,66.5
stayer,0.36
stayer,0.0
stayer,3.7
stayer,-47.0
stayer,21.44
stayer,-54.95
stayer,-1.74
stayer,-5.3
stayer,37.73
stayer,-39.8
stayer,11.33
stayer,1.6
stayer,-13.35
stayer,-316.0
stayer,-20.07
stayer,0.0
stayer,-26.42
stayer,-45.06
stayer,60.46
stayer,-158.7
stayer,0.0
stayer,-101.16
stayer,-43.08
stayer,-4.08
stayer,0.0
stayer,-194.59
stayer,-3.8
stayer,4.35
stayer,-10.31
stayer,20.48
stayer,7.52
stayer,-1.22
stayer,-21.26
stayer,15.42
stayer,8.7
stayer,-0.0
stayer,109.86
stayer,7.61
stayer,5.13
stayer,-2.3
stayer,-29.42
stayer,-5.61
stayer,25.53
stayer,4.08
stayer,-8.22
stayer,0.0
stayer,5.13
stayer,-0.96
stayer,-157.49
stayer,15.42
stayer,24.69
stayer,-6.9
stayer,5.38
stayer,23.26
stayer,-19.74
stayer,18.23
stayer,11.0
stayer,71.27
stayer,18.23
stayer,3.64
stayer,18.23
stayer,56.53
stayer,-91.63
stayer,-36.29
stayer,-32.05
stayer,-33.65
stayer,-45.43
stayer,0.0
stayer,0.0
stayer,1.65
stayer,84.37
stayer,66.78
stayer,10.23
stayer,0.0
stayer,-19.25
stayer,79.85
stayer,-101.16
stayer,-2.47
stayer,2.11
stayer,0.0
stayer,3.51
stayer,-29.08
stayer,-48.55
stayer,13.66
stayer,56.91
stayer,0.0
stayer,-109.86
stayer,-12.19
stayer,8.0
stayer,22.31
stayer,15.42
stayer,13.61
stayer,-67.3
stayer,28.03
stayer,5.79
stayer,13.98
stayer,-99.2
stayer,0.0
stayer,28.77
stayer,-9.24
stayer,2.35
stayer,16.36
stayer,0.27
stayer,45.95
stayer,-16.91
stayer,64.19
stayer,2.06
stayer,28.77
stayer,53.06
stayer,-28.02
stayer,185.06
stayer,18.23
stayer,-20.25
stayer,11.61
stayer,6.67
stayer,27.24
stayer,28.03
stayer,105.31
stayer,14.46
stayer,2.02
stayer,22.88
stayer,28.77
stayer,2.82
stayer,9.1
stayer,111.7
stayer,-195.54
stayer,-9.8
stayer,-15.14
stayer,38.3
stayer,-6.9
stayer,12.52
stayer,4.08
stayer,0.0
stayer,222.28
stayer,11.55
stayer,-14.84
stayer,34.74
stayer,191.69
stayer,-246.39
stayer,-8.27
stayer,-9.24
stayer,53.9
stayer,5.13
stayer,14.66
stayer,-459.26
stayer,33.65
stayer,0.0
stayer,24.53
stayer,58.78
stayer,-2.38
stayer,10.01
stayer,23.64
stayer,28.77
stayer,33.65
stayer,18.46
stayer,-2.6
stayer,-45.74
stayer,0.0
stayer,8.1
stayer,73.9
stayer,69.31
stayer,9.18
stayer,-10.06
stayer,1.18
stayer,18.72
stayer,15.82
stayer,-16.61
stayer,82.93
stayer,-124.17
stayer,-67.02
stayer,106.42
stayer,85.91
stayer,120.24
stayer,16.55
stayer,-3.03
stayer,-270.81
stayer,2.53
stayer,-9.53
stayer,-8.29
stayer,84.73
stayer,2.82
stayer,-0.44
stayer,8.0
stayer,6.74
stayer,1.09
stayer,0.0
stayer,-15.42
stayer,6.12
stayer,-49.14
stayer,33.65
stayer,0.0
stayer,82.15
stayer,-9.66
stayer,-18.92
stayer,36.46
stayer,-11.33
stayer,216.33
stayer,-35.67
stayer,160.94
stayer,-179.18
stayer,8.7
stayer,11.12
stayer,-27.19
stayer,-43.83
stayer,-84.73
stayer,1.65
stayer,32.85
stayer,30.01
stayer,-80.81
stayer,-120.4
stayer,4.08
stayer,25.78
stayer,0.0
stayer,28.77
stayer,8.17
stayer,-64.66
stayer,34.83
stayer,0.0
stayer,-0.51
stayer,-3.43
stayer,88.42
stayer,-101.16
stayer,61.31
stayer,8.7
stayer,0.0
stayer,69.31
stayer,4.08
stayer,15.42
stayer,26.66
stayer,9.53
stayer,-12.52
stayer,10.31
stayer,7.26
stayer,2.53
stayer,1.12
stayer,113.94
stayer,-76.68
stayer,-120.33
stayer,1.24
stayer,39.83
stayer,6.39
stayer,1.18
stayer,-41.28
stayer,35.09
stayer,-28.77
stayer,9.53
stayer,24.65
stayer,-6.45
stayer,25.13
stayer,-165.29
stayer,2.38
stayer,-65.39
stayer,0.0
stayer,124.16
stayer,93.6
stayer,-7.63
stayer,67.38
stayer,33.9
stayer,-16.91
stayer,15.41
stayer,-46.43
stayer,0.0
stayer,27.44
stayer,60.97
stayer,342.85
stayer,46.2
stayer,-4.08
stayer,0.78
stayer,-48.55
stayer,66.24
stayer,88.65
stayer,4.38
stayer,-19.2
stayer,16.71
stayer,1.98
stayer,3.28
stayer,0.0
stayer,18.51
stayer,22.31
stayer,39.8
stayer,-37.47
stayer,-4.75
stayer,-45.2
stayer,47.0
stayer,22.31
stayer,-30.01
stayer,2.7
stayer,49.81
stayer,19.42
stayer,-101.16
stayer,-69.31
stayer,-22.31
stayer,91.26
stayer,-23.53
stayer,-3.51
stayer,-11.78
stayer,-3.92
stayer,-5.83
stayer,52.13
stayer,-7.7
stayer,4.24
stayer,9.24
stayer,9.24
stayer,59.78
stayer,13.54
stayer,-41.19
stayer,49.21
stayer,-22.31
stayer,-7.72
stayer,-3.47
stayer,48.13
stayer,8.0
stayer,-4.08
stayer,32.17
stayer,49.9
stayer,-51.08
stayer,0.0
stayer,2.63
stayer,15.34
stayer,0.0
stayer,59.78
stayer,-281.34
stayer,-58.78
stayer,6.9
stayer,0.0
stayer,57.66
stayer,-17.19
stayer,15.42
stayer,-36.94
stayer,57.71
stayer,17.59
stayer,57.71
stayer,3.28
stayer,4.84
stayer,40.55
stayer,1.61
stayer,56.8
stayer,-10.95
stayer,125.28
stayer,0.0
stayer,10.92
stayer,-3.28
stayer,-9.91
stayer,3.7
stayer,19.24
stayer,214.6
stayer,13.35
stayer,10.54
stayer,9.26
stayer,1.29
stayer,-89.61
stayer,25.2
stayer,-91.63
stayer,4.4
stayer,8.39
stayer,9.08
stayer,2.11
stayer,230.26
stayer,3.82
stayer,-89.79
stayer,1.94
stayer,0.0
stayer,58.88
stayer,-12.26
stayer,3.51
stayer,4.12
stayer,129.87
stayer,2.2
stayer,-29.89
stayer,3.28
stayer,-28.77
stayer,103.43
stayer,-22.31
stayer,-15.42
stayer,5.29
stayer,-5.13
stayer,-63.43
stayer,5.72
stayer,-17.4
stayer,7.41
stayer,-225.13
stayer,-35.1
stayer,-2.82
stayer,-5.13
stayer,109.86
stayer,-43.83
stayer,12.24
stayer,53.6
stayer,6.45
stayer,-18.72
stayer,36.77
stayer,-7.8
stayer,-7.8
stayer,27.51
stayer,-37.16
stayer,194.59
stayer,-34.4
stayer,-54.65
stayer,6.06
stayer,30.11
stayer,21.62
stayer,11.78
stayer,-18.23
stayer,-28.77
stayer,69.31
stayer,-57.66
stayer,35.82
stayer,-39.8
stayer,-0.75
stayer,-121.3
stayer,-5.72
stayer,235.82
stayer,-81.13
stayer,47.69
stayer,-22.31
stayer,76.97
stayer,0.0
stayer,4.88
stayer,26.24
stayer,-26.97
stayer,0.0
stayer,42.23
stayer,0.0
stayer,0.0
stayer,6.52
stayer,-12.14
stayer,0.0
stayer,0.0
stayer,8.7
stayer,11.03
stayer,137.15
stayer,0.0
stayer,0.0
stayer,10.06
stayer,9.81
stayer,8.7
stayer,29.63
stayer,3.51
stayer,-2.94
stayer,0.0
stayer,-57.98
stayer,3.27
stayer,12.52
stayer,6.67
stayer,83.13
stayer,-49.25
stayer,2.72
stayer,20.93
stayer,74.19
stayer,6.9
stayer,119.39
stayer,0.0
stayer,6.45
stayer,69.31
stayer,121.49
stayer,-8.21
stayer,4.03
stayer,15.2
stayer,4.73
stayer,0.0
stayer,24.51
stayer,0.0
stayer,-1.29
stayer,0.0
stayer,27.44
stayer,22.31
stayer,-62.58
stayer,11.28
stayer,-19.85
stayer,16.71
stayer,80.35
stayer,10.92
stayer,-43.35
stayer,94.89
stayer,-129.1
stayer,25.13
stayer,6.45
stayer,6.06
stayer,-22.31
stayer,-69.31
stayer,-1.38
stayer,-73.09
stayer,-3.03
stayer,0.0
stayer,120.4
stayer,6.9
stayer,0.0
stayer,4.38
stayer,-7.41
stayer,0.0
stayer,-15.08
stayer,39.3
stayer,4.08
stayer,3.99
stayer,2.56
stayer,11.33
stayer,28.77
stayer,-6.45
stayer,1.83
stayer,3.55
stayer,2.37
stayer,-10.54
stayer,6.06
stayer,0.0
stayer,8.41
stayer,83.29
stayer,7.7
stayer,138.63
stayer,-2.9
stayer,2.82
stayer,-27.44
stayer,-326.24
stayer,53.25
stayer,10.54
stayer,148.16
stayer,0.0
stayer,-1.26
stayer,6.67
stayer,23.36
stayer,34.83
stayer,-18.23
stayer,-73.04
stayer,143.51
stayer,0.0
stayer,-3.22
stayer,-252.57
stayer,-1.18
stayer,8.0
stayer,7.41
stayer,58.78
stayer,-55.21
stayer,24.89
stayer,-11.12
stayer,-53.06
stayer,-18.23
stayer,24.78
stayer,9.72
stayer,25.13
stayer,-21.89
stayer,2.25
stayer,28.77
stayer,9.53
stayer,26.83
stayer,32.34
stayer,-4.55
stayer,2.2
stayer,109.86
stayer,18.23
stayer,-13.35
stayer,55.16
stayer,156.86
stayer,38.04
stayer,16.99
stayer,22.31
stayer,12.12
stayer,31.53
stayer,-28.22
stayer,123.4
stayer,57.66
stayer,0.0
stayer,-1.0
stayer,16.99
stayer,33.65
stayer,-13.1
stayer,42.23
stayer,39.15
stayer,0.0
stayer,0.0
stayer,-14.31
stayer,0.0
stayer,-12.52
stayer,9.07
stayer,-51.79
stayer,-1.8
stayer,33.02
stayer,344.77
stayer,5.26
stayer,-82.67
stayer,8.7
stayer,11.78
stayer,-13.35
stayer,-8.22
stayer,-195.43
stayer,-53.68
stayer,278.99
stayer,28.77
stayer,-58.78
stayer,-15.25
stayer,0.0
stayer,6.76
stayer,6.45
stayer,7.6
stayer,17.44
stayer,71.47
stayer,4.99
stayer,27.44
stayer,34.57
stayer,0.48
stayer,-4.08
stayer,18.23
stayer,-132.57
stayer,-7.26
stayer,-65.39
stayer,-3.59
stayer,-31.43
stayer,24.12
stayer,-5.37
stayer,0.0
stayer,69.31
stayer,-6.9
stayer,-26.24
stayer,8.34
stayer,31.77
stayer,19.06
stayer,-46.17
stayer,-31.92
stayer,8.22
stayer,8.34
stayer,-290.87
stayer,-3.39
stayer,50.21
stayer,19.29
stayer,22.12
stayer,44.06
stayer,-12.22
stayer,13.61
stayer,-7.41
stayer,-14.84
stayer,11.36
stayer,-33.65
stayer,5.41
stayer,53.68
stayer,51.55
stayer,10.94
stayer,15.22
stayer,-24.12
stayer,-10.85
stayer,230.26
stayer,18.23
stayer,-4.88
stayer,12.41
stayer,11.78
stayer,96.98
stayer,13.98
stayer,-32.85
stayer,8.7
stayer,10.66
stayer,-5.51
stayer,12.52
stayer,-15.42
stayer,79.98
stayer,47.45
stayer,-11.78
stayer,-18.92
stayer,33.65
stayer,-18.23
stayer,-37.59
stayer,-207.94
stayer,-46.08
stayer,7.11
stayer,225.13
stayer,75.77
stayer,-80.14
stayer,-53.06
stayer,-83.62
stayer,6.9
stayer,-22.31
stayer,6.57
stayer,5.0
stayer,-23.11
stayer,15.63
stayer,-5.61
stayer,13.35
stayer,91.63
stayer,32.54
stayer,-53.9
stayer,0.0
stayer,11.53
stayer,9.01
stayer,32.05
stayer,32.05
stayer,83.62
stayer,4.65
stayer,29.15
stayer,87.55
stayer,4.65
stayer,28.77
stayer,-4.08
stayer,-13.76
stayer,0.0
stayer,26.24
stayer,8.89
stayer,-9.84
stayer,0.0
stayer,11.86
stayer,0.0
stayer,-20.76
stayer,-55.54
stayer,-3.77
stayer,4.65
stayer,1.98
stayer,-46.04
stayer,25.78
stayer,13.35
stayer,-2.22
stayer,40.55
stayer,-69.32
stayer,-11.78
stayer,-4.88
stayer,18.23
stayer,91.63
stayer,100.06
stayer,36.97
stayer,9.53
stayer,-7.7
stayer,0.0
stayer,-62.86
stayer,1.94
stayer,-4.31
stayer,6.9
stayer,-116.0
stayer,-15.42
stayer,37.89
stayer,100.02
stayer,6.45
stayer,2.2
stayer,4.86
stayer,40.55
stayer,14.14
stayer,-169.17
stayer,12.68
stayer,50.11
stayer,64.19
stayer,-51.08
stayer,-7.6
stayer,-27.44
stayer,-18.23
stayer,3.64
stayer,8.0
stayer,38.08
stayer,-719.54
stayer,1.05
stayer,-40.55
stayer,-9.68
stayer,71.29
stayer,18.23
stayer,4.03
stayer,0.0
stayer,8.7
stayer,104.35
stayer,6.45
stayer,33.65
stayer,-10.11
stayer,-32.16
stayer,-27.44
stayer,-73.57
stayer,86.22
stayer,35.67
stayer,-27.82
stayer,-17.44
stayer,18.23
stayer,-2.02
stayer,6.45
stayer,-3.17
stayer,-4.58
stayer,8.83
stayer,-124.91
stayer,5.13
stayer,8.52
stayer,13.98
stayer,19.57
stayer,3.7
stayer,63.25
stayer,116.32
stayer,-16.25
stayer,8.22
stayer,-26.24
stayer,4.35
stayer,33.65
stayer,-37.73
stayer,134.71
stayer,-142.12
stayer,60.61
stayer,31.85
stayer,-28.77
stayer,105.94
stayer,-15.42
stayer,-133.48
stayer,-9.05
stayer,-62.86
stayer,29.89
stayer,-183.26
stayer,-29.32
stayer,1.78
stayer,11.0
stayer,17.87
stayer,17.44
stayer,0.0
stayer,0.0
stayer,1.51
stayer,-267.73
stayer,6.9
stayer,-12.52
stayer,4.55
stayer,-14.46
stayer,-22.31
stayer,-16.71
stayer,-6.9
stayer,-144.46
stayer,47.33
stayer,29.38
stayer,1.26
stayer,91.63
stayer,-2.9
stayer,-8.7
stayer,-22.31
stayer,32.54
stayer,-38.57
stayer,8.7
stayer,-23.64
stayer,0.0
stayer,-59.96
stayer,9.31
stayer,11.25
stayer,-51.08
stayer,4.08
stayer,-41.15
stayer,-24.61
stayer,-11.0
stayer,-3.28
stayer,12.52
stayer,41.55
stayer,19.24
stayer,9.53
stayer,0.0
stayer,8.93
stayer,-286.22
stayer,-11.78
stayer,55.96
stayer,22.31
stayer,-17.82
stayer,26.57
stayer,16.25
stayer,0.0
stayer,87.18
stayer,8.06
stayer,2.05
stayer,19.49
stayer,0.0
stayer,-2.36
stayer,2.39
stayer,-9.53
stayer,69.29
stayer,58.19
stayer,13.35
stayer,-2.2
stayer,7.7
stayer,0.0
stayer,2.66
stayer,-79.85
stayer,16.31
stayer,-18.23
stayer,-6.9
stayer,-11.03
stayer,0.88
stayer,24.23
stayer,4.03
stayer,6.56
stayer,32.42
stayer,13.35
stayer,-167.4
stayer,-6.67
stayer,12.52
stayer,-15.72
stayer,4.35
stayer,285.26
stayer,6.9
stayer,18.23
stayer,-237.95
stayer,-41.38
stayer,-7.55
stayer,-7.55
stayer,3.17
stayer,-20.07
stayer,70.97
stayer,-7.89
stayer,164.83
stayer,10.54
stayer,21.49
stayer,4.39
stayer,3.92
stayer,-12.68
stayer,48.55
stayer,9.53
stayer,98.86
stayer,0.0
stayer,152.56
stayer,0.59
stayer,84.73
stayer,-107.88
stayer,-86.02
stayer,-18.23
stayer,9.1
stayer,8.62
stayer,-5.61
stayer,-6.45
stayer,21.87
stayer,33.65
stayer,175.16
stayer,-125.28
stayer,19.15
stayer,4.65
stayer,-2.82
stayer,12.29
stayer,-46.43
stayer,-20.76
stayer,3.74
stayer,20.76
stayer,-24.52
stayer,376.12
stayer,10.54
stayer,-28.77
stayer,3.47
stayer,7.23
stayer,-237.16
stayer,-2.62
stayer,-7.15
stayer,-35.67
stayer,18.23
stayer,7.23
stayer,-10.01
stayer,-23.59
stayer,19.89
stayer,-51.08
stayer,0.0
stayer,91.63
stayer,26.24
stayer,122.47
stayer,81.18
stayer,-14.9
stayer,21.48
stayer,0.0
stayer,-112.6
stayer,-37.47
stayer,-324.7
stayer,37.47
stayer,-6.06
stayer,152.38
stayer,-91.63
stayer,0.0
stayer,45.02
stayer,12.81
stayer,20.29
stayer,38.3
stayer,-10.54
stayer,14.46
stayer,-16.75
stayer,8.0
stayer,-51.99
stayer,-28.77
stayer,-2.02
stayer,36.97
stayer,2.47
stayer,0.0
stayer,-15.42
stayer,-85.91
stayer,-54.16
stayer,0.0
stayer,-1.46
stayer,0.0
stayer,-53.06
stayer,5.13
stayer,12.2
stayer,0.0
stayer,0.82
stayer,2.35
stayer,-58.28
stayer,13.7
stayer,-36.46
stayer,6.9
stayer,-40.97
stayer,-82.39
stayer,-40.55
stayer,5.0
stayer,-88.5
stayer,-2.53
stayer,29.55
stayer,55.96
stayer,-111.7
stayer,-5.41
stayer,14.31
stayer,-8.52
stayer,22.31
stayer,72.39
stayer,35.41
stayer,69.31
stayer,-3.03
stayer,5.13
stayer,18.23
stayer,3.64
stayer,-5.89
stayer,22.31
stayer,3.98
stayer,14.46
stayer,0.0
stayer,-18.23
stayer,-80.23
stayer,0.0
stayer,10.54
stayer,-9.18
stayer,8.7
stayer,11.78
stayer,0.0
stayer,-23.64
stayer,212.03
stayer,5.64
stayer,-4.49
stayer,0.0
stayer,16.83
stayer,31.37
stayer,-13.82
stayer,137.58
stayer,-44.63
stayer,12.68
stayer,2.38
stayer,335.86
stayer,126.65
stayer,16.3
stayer,22.31
stayer,-9.53
stayer,9.93
stayer,91.63
stayer,18.23
stayer,-8.96
stayer,23.84
stayer,-13.35
stayer,22.31
stayer,49.14
stayer,11.08
stayer,11.98
stayer,0.0
stayer,5.61
stayer,30.01
stayer,50.59
stayer,-125.27
stayer,-273.79
stayer,33.59
stayer,0.0
stayer,18.23
stayer,11.33
stayer,-17.34
stayer,18.23
stayer,-14.31
stayer,-13.35
stayer,31.37
stayer,0.0
stayer,46.4
stayer,-2.11
stayer,15.42
stayer,-16.25
stayer,-17.44
stayer,-40.55
stayer,-40.55
stayer,-18.23
stayer,25.38
stayer,-5.13
stayer,15.68
stayer,15.42
stayer,12.68
stayer,7.7
stayer,38.3
stayer,-3.92
stayer,11.55
stayer,6.45
stayer,-29.73
stayer,-30.5
stayer,6.06
stayer,-9.22
stayer,66.61
stayer,9.88
stayer,39.5
stayer,6.25
stayer,174.3
stayer,0.0
stayer,12.07
stayer,21.67
stayer,-40.55
stayer,18.23
stayer,0.0
stayer,6.45
stayer,13.35
stayer,26.24
stayer,4.45
stayer,14.62
stayer,-144.69
stayer,12.41
stayer,2.06
stayer,18.23
stayer,-142.55
stayer,29.67
stayer,-105.76
stayer,17.87
stayer,100.29
stayer,-78.85
stayer,0.0
stayer,8.7
stayer,78.02
stayer,-13.35
stayer,12.63
stayer,4.88
stayer,-22.31
stayer,2.5
stayer,4.94
stayer,16.13
stayer,-2.08
stayer,-81.81
stayer,46.59
stayer,0.0
stayer,241.13
stayer,6.22
stayer,16.25
stayer,15.42
stayer,10.54
stayer,69.31
stayer,177.5
stayer,-7.06
stayer,93.43
stayer,2.35
stayer,15.7
stayer,18.23
stayer,9.53
stayer,9.53
stayer,33.65
stayer,-18.23
stayer,-12.52
stayer,55.96
stayer,12.52
stayer,18.23
stayer,20.66
stayer,-8.39
stayer,-22.31
stayer,22.31
stayer,-172.72
stayer,35.67
stayer,-6.9
stayer,3.08
stayer,-56.53
stayer,335.24
stayer,52.68
stayer,21.22
stayer,139.97
stayer,289.04
stayer,-31.67
stayer,-62.86
stayer,-45.68
stayer,62.29
stayer,-60.85
stayer,1.84
stayer,1.8
stayer,-52.61
stayer,-11.78
stayer,4.88
stayer,-22.31
stayer,-6.9
stayer,6.9
stayer,0.0
stayer,21.91
stayer,48.34
stayer,-1.68
stayer,0.0
stayer,14.3
stayer,-6.89
stayer,0.0
stayer,0.0
stayer,0.0
stayer,8.17
stayer,-60.61
stayer,4.58
stayer,89.95
stayer,18.23
stayer,34.48
