HRMONTH,teacher_0,teacher_1,employed_0,employed_1,PWSSWGT_0
5,0,0,0,0,3667.0255
5,0,0,1,1,3966.8369
5,0,0,1,1,4838.419
5,0,0,1,0,5612.7922
5,0,0,1,1,6778.7517
5,0,0,1,1,6243.1778
5,0,0,0,0,4708.3229
5,0,0,1,1,4233.7846
5,0,0,1,1,4225.1226
5,0,0,1,1,5380.5192
5,0,0,1,1,3324.297
5,0,0,1,1,3361.2149
5,0,0,0,0,3612.4788
5,0,0,1,1,4358.1181
5,0,0,1,1,3792.594
5,0,0,1,1,4711.1185
5,0,0,1,1,4465.9039
5,0,0,1,1,5712.8212
5,0,0,1,1,4705.5362
5,0,0,1,1,4532.4079
5,0,0,0,0,2790.0381
5,0,0,0,0,4295.6704
5,0,0,1,1,4372.3989
5,0,0,1,1,4714.1883
5,0,0,1,1,5484.4457
5,0,0,1,1,5446.3293
5,0,0,1,1,4427.4327
5,0,0,1,1,4538.8184
5,0,0,1,1,4587.195
5,0,0,1,1,4863.8323
5,0,0,1,1,4603.6072
5,0,0,0,1,7224.7769
5,0,0,1,1,3562.2084
5,0,0,1,1,4402.2655
5,0,0,1,1,4355.8392
5,0,0,0,0,4857.0821
5,0,0,1,1,4358.1181
5,0,0,1,1,5915.1911
5,0,0,1,1,5095.4768
5,0,0,1,1,4856.7418
5,0,0,0,0,3072.4052
5,0,0,1,0,3334.9699
5,0,0,0,0,3087.4478
5,0,0,1,1,5289.8542
5,0,0,1,0,5705.8097
5,0,0,1,1,3326.2323
5,0,0,0,0,3142.5859
5,0,0,0,0,3634.2758
5,0,0,0,0,3487.2426
5,0,0,0,0,4398.9272
5,0,0,0,0,4295.6704
5,0,0,1,1,3625.8069
5,0,0,0,0,3172.1533
5,0,0,0,0,2990.3511
5,0,0,0,0,3974.0307
5,0,0,1,0,5874.1494
5,0,0,1,1,3876.3274
5,0,0,0,0,3334.9699
5,0,0,1,1,3593.5306
5,0,0,1,1,4741.8293
5,0,0,1,1,5604.6566
5,0,0,1,1,3072.4052
5,0,0,0,0,3087.4478
5,0,0,0,0,3087.4478
5,0,0,0,0,3326.2323
5,0,0,0,0,3142.5859
5,0,0,0,0,3146.8931
5,0,0,0,1,4413.6487
5,0,0,0,1,3218.7451
5,0,0,1,1,4748.9877
5,0,0,1,1,5989.1467
5,0,0,1,1,5557.9505
5,0,0,1,0,5376.3166
5,0,0,0,0,5376.3166
5,0,0,1,1,4345.2865
5,0,0,1,1,4723.155
5,0,0,1,1,3236.0083
5,1,0,1,0,4311.4029
5,0,0,0,0,3550.858
5,0,0,0,0,3604.1765
5,0,0,0,0,2778.9409
5,0,0,0,0,3206.6995
5,0,0,0,1,3411.4159
5,0,0,1,1,4703.5388
5,0,0,1,1,5402.6622
5,0,0,1,1,4345.2865
5,0,0,1,1,4723.155
5,0,0,1,1,4160.3443
5,0,0,1,0,4583.8069
5,0,0,0,0,4204.7549
5,0,0,1,1,3692.2932
5,0,0,1,1,3840.5808
5,0,0,0,0,5334.341
5,0,0,0,1,3779.0704
5,0,0,0,0,6181.3822
5,0,0,0,0,5022.3923
5,0,0,1,1,5354.603
5,0,0,1,1,3826.486
5,0,0,1,1,3398.4725
5,0,0,1,1,3568.7239
5,0,0,1,1,3664.0414
5,0,0,0,0,4355.6497
5,0,0,0,0,4740.8394
5,0,0,0,0,4198.5935
5,0,0,0,0,3599.4406
5,0,0,0,0,4475.1642
5,0,0,1,1,4539.9151
5,0,0,0,0,3855.535
5,0,0,1,1,3735.9633
5,0,0,1,1,3020.1411
5,0,0,1,1,3834.851
5,0,0,1,1,3687.4415
5,0,0,0,0,3402.0804
5,0,0,1,1,3291.2607
5,0,0,1,1,3283.3981
5,0,0,1,1,4568.6091
5,0,0,0,1,3831.9655
5,0,0,1,1,3073.0656
5,0,0,1,1,4004.6094
5,0,0,1,1,4723.155
5,0,0,1,1,5071.4158
5,0,0,0,0,4204.7549
5,0,0,0,1,4265.5933
5,0,0,1,1,3255.5236
5,0,0,0,0,2984.9951
5,0,0,0,0,2760.1255
5,0,0,1,0,3509.936
5,0,0,1,0,3386.5023
5,0,0,1,1,6772.6287
5,0,0,1,1,5062.5535
5,0,0,1,1,3847.296
5,0,0,1,1,3711.8068
5,0,0,0,0,4118.3525
5,0,0,0,0,3206.5752
5,0,0,0,0,4118.3525
5,0,0,1,1,4036.1692
5,0,0,1,1,3266.2851
5,0,0,1,1,3617.4435
5,0,0,1,1,5156.4684
5,0,0,0,1,2986.6901
5,0,0,1,1,4018.7829
5,0,0,1,1,4230.796
5,0,0,1,1,4938.2915
5,0,0,1,1,4018.7829
5,0,0,0,0,3639.2767
5,0,0,0,0,4399.905
5,0,0,0,0,5059.5048
5,0,0,0,0,4284.6627
5,0,0,0,0,5055.9676
5,0,0,0,0,3905.5027
5,0,0,1,1,4883.0737
5,0,0,1,1,4686.2564
5,0,0,1,1,3624.8597
5,0,0,0,0,6574.2566
5,0,0,0,0,4756.8123
5,0,0,1,1,5391.3695
5,0,0,1,0,2823.8596
5,0,0,0,0,3353.4223
5,0,0,1,1,3348.0825
5,0,0,1,1,4694.4612
5,0,0,1,0,4797.5718
5,1,1,1,1,6145.4404
5,0,0,0,0,5581.1589
5,0,0,0,0,4466.1605
5,0,0,0,0,4180.3683
5,0,0,0,0,4180.3683
5,0,0,1,1,3688.1961
5,0,0,1,1,3694.0784
5,0,0,1,1,4521.4204
5,0,0,0,0,3282.9185
5,0,0,1,0,4124.9709
5,0,0,0,0,2954.7083
5,0,0,0,0,4009.1874
5,0,0,0,0,4009.1874
5,0,0,1,1,3290.5868
5,0,0,1,1,574.2192
5,0,0,1,1,604.0592
5,0,0,0,0,482.3361
5,0,0,1,1,813.0171
5,0,0,1,0,595.5905
5,0,0,0,0,524.932
5,0,0,1,1,888.1982
5,0,0,0,0,445.1235
5,0,0,0,0,559.4402
5,0,0,0,1,966.2022
5,0,0,0,1,1151.5894
5,0,0,0,0,839.3629
5,0,0,0,0,687.6889
5,0,0,0,0,1129.8835
5,0,0,0,0,1129.8835
5,0,0,1,0,560.7942
5,0,0,1,1,513.8991
5,0,0,1,0,467.8502
5,0,0,1,1,545.209
5,0,0,1,1,503.7392
5,0,0,1,1,692.8397
5,0,0,1,1,661.8435
5,0,0,1,1,571.8445
5,0,0,1,1,635.5526
5,0,0,1,1,652.4695
5,0,0,0,1,757.0039
5,0,0,0,0,476.1875
5,0,0,1,1,460.776
5,0,0,1,1,561.3014
5,0,0,1,1,455.8161
5,0,0,0,0,434.1852
5,0,0,0,0,513.9909
5,0,0,0,0,581.616
5,0,0,1,1,588.0103
5,0,0,0,0,448.1294
5,0,0,0,0,536.1568
5,0,0,0,0,513.5497
5,0,0,0,0,476.1875
5,0,0,1,1,474.354
5,0,0,0,1,531.2515
5,0,0,0,0,565.7048
5,0,0,1,1,546.1042
5,0,0,1,1,732.6515
5,0,0,1,1,562.1604
5,0,0,0,0,506.5398
5,0,0,0,0,440.2429
5,0,0,0,0,429.861
5,0,0,0,0,429.861
5,0,0,1,1,534.3945
5,0,0,1,1,592.043
5,0,0,1,1,628.858
5,0,0,1,1,617.9783
5,0,0,0,0,525.7407
5,0,0,0,0,459.4467
5,0,0,1,1,531.3402
5,0,0,1,1,590.0886
5,0,0,1,1,859.4128
5,0,0,1,1,817.882
5,0,0,1,1,506.4088
5,0,0,1,1,612.8358
5,0,0,0,0,639.3673
5,0,0,0,0,609.4237
5,0,0,0,0,593.9587
5,0,0,1,1,1160.1548
5,0,0,0,0,1390.109
5,0,0,1,1,1508.7401
5,0,0,0,0,1465.9321
5,0,0,1,1,1511.1275
5,0,0,1,1,1499.7096
5,0,0,1,1,1908.3663
5,0,0,1,1,1291.6937
5,0,0,1,1,1261.0728
5,0,0,1,1,1350.5896
5,0,0,1,1,1459.8002
5,0,0,1,1,2921.103
5,0,0,1,1,1605.6207
5,0,0,0,0,1404.8055
5,0,0,1,1,1553.4408
5,0,0,1,1,1464.5973
5,0,0,1,1,2248.726
5,0,0,1,1,1745.5935
5,0,0,0,0,1291.353
5,0,0,0,0,1222.3211
5,0,0,1,1,1537.2997
5,0,0,1,1,2372.2791
5,0,0,0,0,1598.3708
5,0,0,1,1,2577.6644
5,0,0,1,1,1713.251
5,0,0,1,1,2445.3835
5,0,0,1,1,1270.0428
5,1,1,1,1,1424.1394
5,1,1,1,1,1954.848
5,0,0,0,0,1375.7176
5,0,0,1,1,1251.612
5,0,0,1,1,1453.9217
5,0,0,1,1,1280.7989
5,0,0,1,1,1196.3569
5,0,0,0,1,2025.9985
5,0,0,0,0,1582.7239
5,0,0,0,0,1575.7841
5,0,0,1,0,2026.0594
5,0,0,1,1,2585.8104
5,0,0,1,1,2537.0685
5,0,0,0,0,2755.4981
5,0,0,1,1,2471.0987
5,0,0,1,1,2202.537
5,0,0,1,1,2390.6937
5,0,0,0,0,2673.1927
5,0,0,1,1,2404.803
5,0,0,1,1,1847.0745
5,0,0,1,1,1855.4767
5,0,0,0,1,2253.9275
5,0,0,1,1,2755.4981
5,0,0,0,0,1458.4523
5,0,0,1,1,4005.3577
5,0,0,0,0,2560.6333
5,0,0,1,1,2666.9207
5,0,0,1,1,1926.6883
5,0,0,1,1,2632.5316
5,0,0,1,0,1773.0219
5,1,1,1,1,2258.8316
5,1,1,1,1,2232.3242
5,0,0,0,0,2258.8316
5,0,0,1,1,3127.9964
5,0,0,1,1,2908.6374
5,0,0,1,1,3245.8616
5,0,0,0,0,2638.6849
5,0,0,1,1,2463.3026
5,0,0,1,1,1920.4967
5,0,0,1,1,1779.3001
5,0,0,1,1,2010.5556
5,0,0,0,0,2350.7599
5,0,0,0,0,2041.7849
5,0,0,0,0,1890.9163
5,0,0,0,0,1397.0158
5,0,0,0,0,1812.1726
5,0,0,0,0,1521.5707
5,0,0,0,0,1631.0957
5,0,0,0,0,1699.6382
5,0,0,1,1,1955.9584
5,0,0,1,1,1586.2932
5,0,0,1,1,1821.3432
5,0,0,0,0,2294.6666
5,0,0,1,1,1947.1717
5,0,0,1,0,2079.2697
5,0,0,0,0,2215.5004
5,0,0,0,0,2108.1991
5,0,0,0,0,2562.4793
5,0,0,0,1,2166.2162
5,0,0,1,1,1971.797
5,0,0,1,1,1823.2665
5,0,0,1,1,1863.4824
5,0,0,1,1,1819.7076
5,0,0,0,0,2173.3347
5,0,0,1,1,1863.4824
5,0,0,1,1,2533.3337
5,1,1,1,1,2382.7427
5,0,0,0,1,909.4805
5,0,0,1,1,1589.1171
5,0,0,1,1,950.8658
5,0,0,1,1,941.1148
5,0,0,0,0,1406.6296
5,0,0,1,1,1001.8743
5,0,0,1,1,1247.0164
5,0,0,0,0,1470.3667
5,1,1,1,1,1314.0564
5,0,0,1,1,1042.7281
5,0,0,0,0,1012.3858
5,0,0,0,0,986.904
5,0,0,1,1,1254.6684
5,0,0,0,0,1282.889
5,0,0,0,0,1099.4017
5,0,0,1,1,1247.0164
5,0,0,1,1,1188.4814
5,0,0,0,0,1071.4473
5,0,0,0,0,1322.0506
5,0,0,0,0,1057.1876
5,0,0,0,0,1285.6519
5,0,0,0,0,1192.8064
5,0,0,1,1,1336.3578
5,0,0,1,1,1311.5472
5,0,0,1,1,1328.1908
5,0,0,0,1,1346.1812
5,0,0,1,1,1584.1984
5,0,0,0,0,1263.2927
5,0,0,0,0,1367.2295
5,0,0,0,0,1071.4473
5,0,0,0,0,1246.1789
5,0,0,1,0,946.7977
5,0,0,1,0,1122.8986
5,0,0,1,0,1122.8986
5,0,0,1,1,597.3444
5,0,0,1,1,493.3785
5,0,0,1,1,511.3026
5,0,0,0,0,602.4306
5,0,0,1,1,751.4113
5,0,0,1,1,705.6761
5,0,0,1,1,354.3153
5,0,0,1,1,333.8763
5,0,0,1,1,564.1039
5,0,0,1,1,630.7644
5,0,0,0,0,529.7482
5,0,0,0,0,550.7375
5,0,0,1,1,720.7478
5,0,0,1,1,720.7478
5,0,0,1,1,529.5479
5,0,0,1,1,375.0396
5,0,0,0,0,292.7488
5,0,0,0,0,326.758
5,0,0,1,1,435.5445
5,0,0,1,1,417.7683
5,0,0,1,1,681.7661
5,0,0,1,1,417.1264
5,0,0,1,1,428.3815
5,0,0,1,1,466.6086
5,0,0,0,0,363.9994
5,0,0,1,1,473.9512
5,0,0,1,1,388.7106
5,0,0,1,1,771.0682
5,0,0,1,1,626.3953
5,0,0,0,0,531.1295
5,0,0,0,0,557.6981
5,0,0,0,0,531.1295
5,0,0,1,0,355.311
5,0,0,0,0,463.0837
5,0,0,1,1,2015.1268
5,0,0,0,0,2136.6651
5,0,0,1,1,2389.5658
5,0,0,1,1,3333.5652
5,0,0,0,0,2196.9571
5,0,0,0,0,2063.8938
5,0,0,0,1,3748.3015
5,0,0,0,0,1833.3831
5,0,0,0,1,3116.1248
5,0,0,0,0,1791.0356
5,0,0,0,0,2263.3753
5,0,0,1,1,5198.6792
5,0,0,1,1,2428.0726
5,0,0,0,0,2458.0729
5,0,0,0,0,2443.2492
5,0,0,1,1,2191.1621
5,0,0,1,1,2670.3434
5,1,1,1,1,2304.4529
5,0,0,1,1,2748.838
5,0,0,1,1,2742.5436
5,0,0,1,0,3958.775
5,0,0,1,1,3293.0052
5,0,0,0,0,2873.7252
5,0,0,1,0,3996.6494
5,0,0,0,0,2442.051
5,0,0,1,1,3072.6977
5,0,0,1,0,1930.2497
5,0,0,1,0,2023.5488
5,1,1,1,1,1996.7436
5,0,0,1,1,2696.6576
5,0,0,0,0,2413.3507
5,0,0,0,0,1936.9138
5,0,0,0,0,2127.7446
5,0,0,0,0,2219.5027
5,0,0,0,0,1956.6789
5,0,0,0,0,2118.343
5,0,0,1,1,2861.1047
5,0,0,1,1,2655.8566
5,0,0,1,1,2855.8845
5,0,0,1,1,2967.8993
5,0,0,0,0,2716.1792
5,0,0,1,0,3060.3066
5,1,1,1,1,2752.7384
5,0,0,0,1,2924.7163
5,0,0,1,1,2338.6927
5,0,0,0,0,2356.1437
5,0,0,0,0,2283.9989
5,0,0,1,1,2643.0832
5,0,0,1,1,2834.8979
5,0,0,1,1,2814.2702
5,0,0,1,1,2800.6427
5,0,0,1,0,2437.4986
5,0,0,0,0,2388.8642
5,0,0,1,1,3327.907
5,0,0,0,0,2328.7864
5,0,0,1,1,3220.0701
5,0,0,0,0,2690.435
5,0,0,1,0,2690.435
5,0,0,1,1,3328.4931
5,0,0,1,1,2615.5683
5,0,0,1,1,3091.2909
5,0,0,1,1,2435.6701
5,0,0,1,1,623.6633
5,0,0,1,1,558.7218
5,0,0,0,0,658.4809
5,0,0,0,0,760.5613
5,0,0,1,1,905.0777
5,0,0,1,0,641.4095
5,0,0,0,0,623.6633
5,0,0,0,0,670.0178
5,0,0,0,0,752.893
5,0,0,1,1,737.9209
5,0,0,1,1,689.3324
5,0,0,0,0,647.9955
5,0,0,0,0,604.8219
5,0,0,0,0,531.9655
5,0,0,1,1,539.7527
5,0,0,1,1,921.1574
5,0,0,1,0,611.1162
5,0,0,0,1,856.4172
5,0,0,1,1,921.1574
5,0,0,1,1,614.9843
5,0,0,1,1,771.1084
5,0,0,1,1,850.6145
5,0,0,0,0,560.2376
5,0,0,1,1,625.0182
5,0,0,1,1,820.6346
5,0,0,1,1,794.3759
5,0,0,1,1,1981.3289
5,0,0,0,0,635.3035
5,0,0,1,1,571.769
5,0,0,1,1,571.769
5,0,0,1,1,489.5804
5,0,0,1,1,605.2418
5,0,0,0,0,649.0724
5,0,1,1,1,504.8318
5,0,0,1,1,944.9455
5,0,0,1,1,676.3756
5,0,0,0,0,574.8467
5,0,0,1,1,814.9867
5,0,0,1,1,682.2815
5,0,0,1,1,611.6086
5,0,0,1,1,451.3727
5,0,0,1,0,541.7715
5,0,0,0,0,578.8407
5,0,0,1,1,731.8393
5,0,0,1,1,708.4218
5,0,0,0,0,605.2652
5,0,0,0,1,487.7307
5,0,0,0,0,500.3608
5,0,0,1,1,4768.6431
5,0,0,1,1,5517.8553
5,0,0,0,0,4463.2445
5,0,0,1,1,5093.8807
5,0,0,1,1,6948.1201
5,0,0,1,1,5062.3913
5,0,0,1,1,6181.2793
5,0,0,1,1,5358.7527
5,0,0,0,0,3454.8402
5,0,0,0,0,4150.8114
5,0,0,1,1,4102.7318
5,0,0,1,0,5456.3762
5,0,0,1,1,4697.2521
5,0,0,1,1,4621.426
5,0,0,0,0,4150.8114
5,0,0,0,0,4803.1908
5,0,0,1,1,4859.1322
5,0,0,0,1,5120.845
5,0,0,1,1,5277.0063
5,1,1,1,1,4651.2241
5,0,0,1,1,5048.2087
5,0,0,1,1,4421.2636
5,0,0,1,0,5001.0864
5,0,0,1,1,5692.6244
5,0,0,1,1,4823.0129
5,0,0,1,0,6337.4547
5,0,0,0,1,4854.1037
5,0,0,0,0,5110.002
5,0,0,0,0,4827.3201
5,0,0,0,0,4842.6785
5,0,0,1,0,5694.5931
5,0,0,1,1,4364.4932
5,0,0,1,0,5754.3108
5,0,0,0,0,5171.2097
5,0,0,1,1,4598.6396
5,0,0,0,0,4705.9713
5,0,0,1,1,4979.0217
5,0,0,1,1,4902.5528
5,0,0,1,1,4782.8518
5,0,0,1,1,4148.1114
5,0,0,0,0,4051.0508
5,0,0,1,1,4971.6393
5,0,0,1,1,5111.4906
5,0,0,1,1,4102.7318
5,0,0,0,0,5432.5531
5,0,0,0,0,5110.002
5,0,0,0,1,5283.316
5,0,0,1,1,4984.6406
5,0,0,1,1,4892.635
5,0,0,1,1,4541.0774
5,0,0,1,1,3903.1649
5,0,0,1,1,4887.251
5,0,0,0,0,7104.0813
5,0,0,1,1,7768.3694
5,0,0,1,1,3213.4476
5,0,0,1,1,6061.7775
5,0,0,1,1,3213.4476
5,0,0,1,0,6048.3635
5,0,0,1,1,4680.6769
5,0,0,1,1,5092.2179
5,0,0,1,0,5214.7334
5,0,0,1,1,5166.407
5,0,0,1,1,4765.7679
5,0,0,1,1,4933.9612
5,0,0,0,0,3735.0059
5,0,0,1,1,4898.2266
5,0,0,0,0,4898.2266
5,0,0,1,1,4449.4399
5,0,0,1,1,3884.9887
5,0,0,0,0,4308.6537
5,0,0,0,0,3297.2432
5,0,0,1,1,7499.6154
5,0,0,1,1,4894.0784
5,0,0,1,1,5042.3107
5,0,0,1,1,4607.1156
5,0,0,1,1,5419.6082
5,0,0,1,1,4864.9224
5,0,0,1,0,4193.0434
5,0,0,1,1,4528.6393
5,0,0,0,0,4392.2263
5,0,0,1,1,4258.071
5,0,0,1,1,4439.0525
5,0,0,1,1,5487.3469
5,0,0,1,1,6859.7708
5,0,0,1,1,5511.2069
5,0,0,1,1,6775.906
5,0,0,0,0,5224.4385
5,0,0,1,1,5301.5276
5,0,0,0,0,3823.0755
5,0,0,0,0,4598.6962
5,0,0,0,0,5209.9308
5,0,0,0,0,3816.7238
5,0,0,0,0,3692.077
5,0,0,1,1,5042.3107
5,0,0,1,1,4607.1156
5,0,0,0,0,4864.9224
5,0,0,1,1,4581.6118
5,0,0,0,0,4222.6529
5,0,0,1,1,4765.0562
5,0,0,1,1,5716.8437
5,0,0,1,1,4410.6136
5,0,0,0,0,3915.5803
5,0,0,0,0,3735.0059
5,0,0,1,1,3735.0059
5,0,0,1,1,5024.7754
5,0,0,0,0,5028.8323
5,0,0,0,0,5292.9473
5,0,0,0,0,5062.3899
5,0,0,1,1,4542.9928
5,0,0,0,0,5147.7709
5,0,0,0,0,4324.7695
5,0,0,1,1,4148.1114
5,0,0,0,0,5162.239
5,0,0,1,0,4966.3556
5,0,0,1,1,5184.4781
5,0,0,1,0,6704.5262
5,0,0,1,0,5670.841
5,0,0,0,0,4511.5026
5,0,0,0,0,5888.2891
5,0,0,1,1,6196.3052
5,0,0,1,1,5572.3397
5,0,0,0,0,4168.9083
5,0,0,0,0,3945.9443
5,0,0,1,1,5071.7059
5,0,0,1,1,7367.6037
5,0,0,0,0,4911.4884
5,0,0,1,1,5396.3662
5,0,0,0,0,4865.7088
5,0,0,1,1,5045.1572
5,0,0,0,0,3881.1937
5,0,0,1,1,4339.3562
5,0,0,1,1,3852.3207
5,0,0,0,0,4250.0633
5,0,0,0,0,4573.8906
5,0,0,0,0,4419.5456
5,0,0,1,1,5446.326
5,0,0,0,0,4402.1397
5,0,0,1,1,4782.8449
5,0,0,1,1,5118.2901
5,0,0,0,0,5719.3341
5,0,0,0,0,4529.549
5,0,0,0,0,4436.5673
5,0,0,1,1,3787.6549
5,0,0,1,1,4911.4884
5,0,0,0,0,4937.949
5,0,0,1,1,6313.3655
5,0,0,0,0,4937.949
5,0,0,1,1,5479.6828
5,0,0,1,1,4753.8982
5,0,0,1,1,6711.9069
5,0,0,0,0,5105.0108
5,0,0,1,1,4822.5941
5,0,0,1,0,4944.3497
5,0,0,1,1,4317.1148
5,0,0,1,1,4184.0879
5,0,0,1,1,5836.6135
5,0,0,1,1,5784.7748
5,0,0,1,1,5389.7392
5,0,0,0,0,5878.3406
5,0,0,0,0,5389.7392
5,0,0,0,0,5487.9797
5,0,0,0,0,6594.4753
5,0,0,1,1,4887.251
5,0,0,1,1,4688.9247
5,0,0,1,1,6301.6069
5,0,0,0,0,4989.3727
5,0,0,1,1,4241.2569
5,0,0,0,0,4119.9226
5,0,0,1,1,5612.0898
5,0,0,1,1,4853.9697
5,0,0,1,1,4445.9621
5,0,0,1,1,5565.2581
5,0,0,0,1,5274.2664
5,0,0,0,0,4954.3216
5,0,0,0,0,4898.5296
5,0,0,0,0,5413.8885
5,0,0,1,1,4911.0719
5,0,0,1,1,8998.0188
5,0,0,1,1,4894.0784
5,0,0,1,0,4584.0869
5,0,0,1,1,4589.5438
5,0,0,1,1,4298.8416
5,0,0,1,1,3915.5803
5,0,0,1,1,5307.2633
5,0,0,0,0,3622.0979
5,0,0,0,0,4324.7695
5,0,0,1,1,4892.635
5,0,0,1,1,4184.0879
5,0,0,0,0,4129.5798
5,0,0,1,1,7108.0238
5,0,0,1,1,6113.5059
5,0,0,1,1,8830.5402
5,0,0,1,1,4309.7459
5,0,0,1,1,4191.7819
5,0,0,0,0,3722.2185
5,0,0,1,1,4676.2951
5,0,0,1,1,4971.6393
5,0,0,0,0,4789.4043
5,0,0,1,1,4712.1081
5,0,0,0,0,5346.3658
5,0,0,0,0,4887.3611
5,0,0,1,1,5733.0923
5,0,0,1,1,5631.0815
5,0,0,1,1,4051.0508
5,0,0,0,0,4183.4215
5,1,1,1,1,4508.2918
5,1,1,1,1,5514.8046
5,0,0,1,1,4023.2568
5,0,0,1,1,3678.5945
5,0,0,1,1,4940.3638
5,0,0,0,0,3999.1503
5,0,0,0,0,3868.5458
5,0,0,1,0,4719.5022
5,1,1,1,1,4428.5938
5,0,0,1,1,4582.7529
5,0,0,1,1,7161.8002
5,0,0,1,0,4718.7398
5,0,0,1,1,5754.3108
5,0,0,0,0,4787.099
5,0,0,1,1,4929.4747
5,0,0,1,1,4943.5957
5,0,0,1,1,5945.8178
5,0,0,0,0,6806.8241
5,0,0,0,1,5945.8178
5,0,0,1,1,5741.009
5,0,0,1,1,5294.8766
5,0,0,1,1,4086.1359
5,0,0,1,1,4611.9081
5,0,0,1,1,4552.9053
5,0,0,1,1,4568.6705
5,0,0,1,1,4684.5182
5,0,0,0,1,3264.7598
5,0,0,1,1,5130.5006
5,0,0,0,0,4576.3576
5,0,0,1,1,4905.2224
5,0,0,0,0,3876.2562
5,0,0,1,1,4364.3804
5,0,0,0,0,4369.288
5,0,0,0,0,3858.9987
5,0,0,0,0,3297.2432
5,0,0,1,1,4878.3233
5,0,0,0,0,5438.1888
5,0,0,1,1,4785.6337
5,0,0,0,0,1546.8311
5,0,0,0,0,1546.8311
5,0,0,0,0,1487.0706
5,0,0,0,0,1716.8478
5,0,0,1,1,2498.488
5,0,0,0,0,2185.3444
5,0,0,1,1,2303.9641
5,0,0,1,1,2232.6099
5,0,0,1,1,1811.5907
5,0,0,0,0,1903.0043
5,0,0,1,1,1559.1199
5,0,0,0,0,2132.9904
5,0,0,1,0,2114.7234
5,0,0,1,1,2368.6732
5,0,0,1,1,2083.6305
5,0,0,0,0,1475.7823
5,0,0,1,1,2176.0079
5,0,0,1,1,1229.1531
5,0,0,1,1,1884.3363
5,0,0,1,1,2350.7061
5,0,0,1,1,2101.6008
5,0,0,0,0,1969.0981
5,0,0,1,1,2487.3972
5,0,0,1,1,2080.6895
5,0,0,0,0,1651.7122
5,0,0,0,0,1309.0899
5,0,0,1,1,1453.8361
5,0,0,0,0,1474.7485
5,0,0,1,1,1309.0899
5,0,0,1,1,1563.3744
5,0,0,0,0,1563.3744
5,0,0,0,0,1421.4796
5,0,0,1,1,2163.4046
5,0,0,1,1,1964.4356
5,0,0,0,0,1522.9316
5,0,0,0,0,1572.7623
5,0,0,1,1,1875.0886
5,0,0,0,0,2378.1605
5,0,1,1,1,1969.0981
5,0,0,1,1,2048.263
5,0,1,1,1,2184.7235
5,0,0,1,1,1706.0005
5,0,0,0,0,1975.6743
5,0,0,0,0,1663.8936
5,0,0,0,0,1416.058
5,0,0,1,1,1867.937
5,0,0,0,0,1881.4413
5,0,0,0,0,1735.9281
5,0,0,0,0,2135.3617
5,0,0,1,1,2163.4046
5,0,0,0,0,1547.1034
5,0,0,1,1,2600.5474
5,0,0,1,1,2159.1928
5,0,0,1,1,2441.3888
5,0,0,0,0,1670.264
5,0,0,0,0,1421.4796
5,0,0,1,0,1724.5801
5,0,0,1,0,1710.6008
5,0,0,1,0,2058.8932
5,0,0,1,1,2096.8005
5,0,0,1,1,1884.3363
5,0,0,1,1,1797.0502
5,0,0,1,1,1964.4356
5,0,0,0,0,1487.3324
5,0,0,0,0,2471.8068
5,0,0,1,1,1975.6743
5,0,0,1,1,1706.0005
5,0,0,1,1,2992.2283
5,0,0,0,0,1947.3687
5,0,0,1,1,2288.3545
5,0,0,1,1,4704.9394
5,0,0,1,1,4678.8347
5,0,0,1,1,5022.6363
5,0,0,1,1,3349.5764
5,0,0,1,1,4988.7972
5,0,0,0,0,2654.884
5,0,0,0,0,2779.0511
5,0,0,1,1,5689.8423
5,0,0,0,0,4922.3184
5,0,0,0,0,3382.6524
5,0,0,0,0,3143.2087
5,0,0,1,0,4808.629
5,0,0,0,1,4922.3184
5,0,0,1,1,3726.784
5,0,0,1,1,3757.1252
5,0,0,1,1,3683.5962
5,0,0,1,1,3461.2683
5,0,0,1,1,3411.2517
5,0,0,0,1,3824.9248
5,0,0,1,1,3940.1803
5,0,0,0,0,3786.0089
5,0,0,1,1,4248.0424
5,0,0,0,0,3362.5173
5,0,0,1,1,4107.654
5,0,0,1,1,4648.8324
5,0,0,1,1,3300.4864
5,0,0,1,1,6039.7305
5,0,0,1,1,4696.2493
5,0,0,1,1,4778.9394
5,0,0,1,1,3822.8775
5,0,0,1,1,5377.729
5,0,0,1,1,5564.8982
5,0,0,1,1,6493.9799
5,0,0,1,1,5156.5466
5,0,0,1,0,5392.4008
5,0,0,1,1,4898.7239
5,0,0,0,0,0.0
5,0,0,0,0,3898.8792
5,0,0,1,1,5380.8279
5,0,0,1,1,5110.5676
5,0,0,0,0,2838.2385
5,0,0,0,0,2722.8969
5,0,0,0,0,5901.1661
5,0,0,0,0,3103.2812
5,0,0,0,0,2895.4137
5,0,0,1,1,3852.6552
5,0,0,1,1,5645.8647
5,0,0,0,0,0.0
5,0,0,0,0,4525.2065
5,0,0,1,1,4238.0295
5,0,0,0,0,6542.3132
5,0,0,0,0,7084.2453
5,0,0,1,1,3799.5397
5,0,0,1,1,4351.819
5,0,0,0,1,7084.2453
5,0,0,0,0,3898.8792
5,0,0,0,0,3151.9057
5,0,0,0,0,2834.0851
5,0,0,0,0,3277.5069
5,0,0,0,0,3151.9057
5,0,0,1,1,3757.1252
5,0,0,1,1,3615.6248
5,0,0,1,1,3291.9241
5,0,0,1,1,3060.0381
