HRHHID,HRHHID2,PULINENO,HRMONTH,base_year,n_obs,returned
571389013905795,80001,2,8,2005,1.0,0.0
020241470019604,80001,1,8,2005,2.0,1.0
999770406690751,80001,2,8,2005,3.0,0.0
160991072015029,80001,3,8,2005,3.0,0.0
191844054909771,80001,1,8,2005,2.0,1.0
191844054909771,80001,2,8,2005,2.0,1.0
048962400691046,80001,1,8,2005,2.0,1.0
950739950139208,80001,2,8,2005,2.0,0.0
932619630059205,80001,2,8,2005,1.0,0.0
904703062991393,80001,1,8,2005,2.0,1.0
075882440768398,80002,1,8,2005,2.0,1.0
870754097825029,80001,1,8,2005,3.0,0.0
739293209600846,80001,2,8,2005,1.0,0.0
320609947716582,80001,2,8,2005,1.0,0.0
420609977619193,80001,2,8,2005,2.0,0.0
351271059700651,80001,2,8,2005,3.0,1.0
420709970528497,80001,2,8,2005,2.0,0.0
444296079800933,80001,1,8,2005,2.0,0.0
051263729900860,80001,1,8,2005,3.0,0.0
909309150389205,80001,1,8,2005,3.0,0.0
711149730789303,80001,1,8,2005,1.0,0.0
379953606026326,80001,1,8,2005,1.0,1.0
057793530692493,80001,2,8,2005,3.0,0.0
140937075733479,80001,1,8,2005,1.0,1.0
363924803035319,80001,2,8,2005,2.0,0.0
394100701300643,80001,1,8,2005,,
399810245680753,80001,1,8,2005,3.0,1.0
371925306041388,80001,1,8,2005,3.0,1.0
546374229300921,80001,1,8,2005,2.0,0.0
530609952384764,80001,1,8,2005,3.0,1.0
756529850489309,80001,2,8,2005,3.0,0.0
363629094904893,80001,1,8,2005,1.0,1.0
393963903098626,80001,1,8,2005,1.0,1.0
730968090633749,80001,2,8,2005,,
330809991273288,80001,1,8,2005,1.0,1.0
204601554992500,80001,2,8,2005,2.0,0.0
993051914439980,80001,2,8,2005,1.0,1.0
054954320599598,80001,1,8,2005,1.0,0.0
764304084909290,80001,2,8,2005,2.0,1.0
400085006030741,80001,1,8,2005,3.0,0.0
557496019700827,80001,1,8,2005,3.0,0.0
232498659700849,80001,1,8,2005,1.0,0.0
017834580999199,80001,2,8,2005,3.0,0.0
910829530546503,80001,2,8,2005,1.0,1.0
199160469400955,80001,1,8,2005,3.0,0.0
909001901539190,80001,1,8,2005,1.0,0.0
936091973539310,80001,2,8,2005,1.0,0.0
470939074955919,80001,2,8,2005,3.0,0.0
365544054909393,80001,1,8,2005,2.0,1.0
852008480100190,80001,2,9,2005,2.0,0.0
400509958214096,80001,2,9,2005,1.0,0.0
599400601730650,80001,1,9,2005,2.0,0.0
140564096104847,80001,1,9,2005,1.0,1.0
647240932180950,80001,1,9,2005,2.0,0.0
039330680787196,80001,1,9,2005,3.0,0.0
460181008206850,80001,2,9,2005,,
868092929800953,80001,2,9,2005,3.0,0.0
071966202077929,80001,2,9,2005,3.0,0.0
205705930590249,80001,2,9,2005,2.0,0.0
510109915983113,80001,2,9,2005,2.0,0.0
260199759200220,80001,1,9,2005,2.0,0.0
193926107054219,80001,1,9,2005,3.0,0.0
206905751993583,80001,1,9,2005,3.0,1.0
257200550570104,80001,2,9,2005,2.0,0.0
857029840859107,80001,1,9,2005,1.0,0.0
068195029700962,80001,1,9,2005,3.0,1.0
999770406690751,80001,2,9,2005,2.0,0.0
160991072015029,80001,3,9,2005,2.0,0.0
620007922212497,80001,1,9,2005,1.0,0.0
295906207054029,80001,2,9,2005,3.0,1.0
044572530695291,80001,1,9,2005,2.0,0.0
011013126260000,80001,2,9,2005,3.0,1.0
935024993259430,80001,2,9,2005,2.0,0.0
870754097825029,80001,1,9,2005,2.0,0.0
420709970528497,80001,2,9,2005,1.0,0.0
850679093424199,80001,2,9,2005,1.0,1.0
444296079800933,80001,1,9,2005,1.0,0.0
051263729900860,80001,1,9,2005,2.0,0.0
062390639000962,80001,2,9,2005,2.0,0.0
561391599100908,80001,2,9,2005,3.0,0.0
057793530692493,80001,2,9,2005,2.0,0.0
399810245680753,80001,1,9,2005,2.0,1.0
371925306041388,80001,1,9,2005,2.0,1.0
546374229300921,80001,1,9,2005,1.0,0.0
469120979480943,80001,1,9,2005,,
918044872369760,80001,2,9,2005,3.0,1.0
704609253993705,80001,1,9,2005,1.0,0.0
756529850489309,80001,2,9,2005,2.0,0.0
630609944477340,80001,3,9,2005,3.0,0.0
918066855369310,80001,1,9,2005,3.0,0.0
092323580693496,80001,2,9,2005,2.0,0.0
978809650479305,80001,1,9,2005,2.0,0.0
080892069236429,80001,1,9,2005,3.0,0.0
046923590690194,80001,1,9,2005,2.0,0.0
204601554992500,80001,2,9,2005,1.0,0.0
640209912190172,80001,2,9,2005,3.0,0.0
705904674894202,80001,2,9,2005,2.0,0.0
084314550994691,80001,2,9,2005,2.0,0.0
400085006030741,80001,1,9,2005,2.0,0.0
557496019700827,80001,1,9,2005,2.0,0.0
071047114460560,80001,1,9,2005,3.0,0.0
869430495640964,80001,1,9,2005,3.0,1.0
984218055908893,80001,1,9,2005,2.0,0.0
505374035409561,80001,3,9,2005,2.0,0.0
199160469400955,80001,1,9,2005,2.0,0.0
470939074955919,80001,2,9,2005,2.0,0.0
980043835549740,80001,1,9,2005,1.0,0.0
545767076909394,80001,1,9,2005,3.0,0.0
162599749500923,80001,1,9,2005,,
704602165993926,80001,2,9,2005,,
852008480100190,80001,2,10,2005,1.0,0.0
599400601730650,80001,1,10,2005,1.0,0.0
407909510898726,80001,2,10,2005,3.0,1.0
699740366100950,80001,1,10,2005,1.0,0.0
039330680787196,80001,1,10,2005,2.0,0.0
899540572250970,80001,1,10,2005,3.0,0.0
899560802210970,80001,2,10,2005,3.0,0.0
868092929800953,80001,2,10,2005,2.0,0.0
071966202077929,80001,2,10,2005,2.0,0.0
205705930590249,80001,2,10,2005,1.0,0.0
270993071507149,80001,1,10,2005,3.0,0.0
480992072307759,80001,2,10,2005,3.0,0.0
047280790970897,80001,2,10,2005,3.0,0.0
279240045430971,80001,1,10,2005,3.0,0.0
206905751993583,80001,1,10,2005,2.0,1.0
257200550570104,80001,2,10,2005,1.0,0.0
799060852940971,80001,2,10,2005,3.0,0.0
771181066909995,80001,1,10,2005,2.0,0.0
840897090116039,80001,2,10,2005,2.0,0.0
999770406690751,80001,2,10,2005,1.0,0.0
160991072015029,80001,3,10,2005,1.0,0.0
620007922212497,80001,1,10,2005,,
295906207054029,80001,2,10,2005,2.0,1.0
011013126260000,80001,2,10,2005,2.0,1.0
720409944503887,80001,2,10,2005,1.0,0.0
870754097825029,80001,1,10,2005,1.0,0.0
943006218259780,80001,2,10,2005,1.0,0.0
730976071127409,80001,2,10,2005,3.0,0.0
540973074127729,80001,1,10,2005,3.0,0.0
051263729900860,80001,1,10,2005,1.0,0.0
062390639000962,80001,2,10,2005,1.0,0.0
561391599100908,80001,2,10,2005,2.0,0.0
630107900828295,80001,2,10,2005,2.0,0.0
423613047903490,80001,2,10,2005,3.0,1.0
057793530692493,80001,2,10,2005,1.0,0.0
352390679400842,80001,1,10,2005,1.0,0.0
730609908227186,80001,1,10,2005,3.0,0.0
756529850489309,80001,2,10,2005,1.0,0.0
630609944477340,80001,3,10,2005,2.0,0.0
976939650719306,80001,1,10,2005,1.0,0.0
092323580693496,80001,2,10,2005,1.0,0.0
080892069236429,80001,1,10,2005,2.0,0.0
990695091136149,80001,3,10,2005,2.0,0.0
046923590690194,80001,1,10,2005,1.0,0.0
640209912190172,80001,2,10,2005,2.0,0.0
495947000087238,80001,1,10,2005,3.0,0.0
705904674894202,80001,2,10,2005,1.0,0.0
544905047901791,80001,2,10,2005,3.0,0.0
084314550994691,80001,2,10,2005,1.0,0.0
059464760690292,80001,2,10,2005,3.0,0.0
400085006030741,80001,1,10,2005,1.0,0.0
557496019700827,80001,1,10,2005,1.0,0.0
071047114460560,80001,1,10,2005,2.0,0.0
640809912902472,80001,1,10,2005,2.0,0.0
869430495640964,80001,1,10,2005,2.0,1.0
960483094447459,80001,1,10,2005,3.0,0.0
440980090647369,80001,2,10,2005,3.0,0.0
899080511340974,80001,1,10,2005,1.0,0.0
505374035409561,80001,3,10,2005,1.0,0.0
199160469400955,80001,1,10,2005,1.0,0.0
991041904559660,80001,2,10,2005,1.0,0.0
904081991579290,80001,1,10,2005,2.0,0.0
199500252510675,80001,2,10,2005,3.0,0.0
470939074955919,80001,2,10,2005,1.0,0.0
545767076909394,80001,1,10,2005,2.0,0.0
305608325941396,80001,1,10,2005,1.0,0.0
637760422530980,80001,1,11,2005,3.0,0.0
039330680787196,80001,1,11,2005,1.0,0.0
899540572250970,80001,1,11,2005,2.0,0.0
899560802210970,80001,2,11,2005,2.0,0.0
868092929800953,80001,2,11,2005,1.0,0.0
076918806044959,80001,1,11,2005,3.0,0.0
071966202077929,80001,2,11,2005,1.0,0.0
270993071507149,80001,1,11,2005,2.0,0.0
480992072307759,80001,2,11,2005,2.0,0.0
047280790970897,80001,2,11,2005,2.0,0.0
181160304000870,80001,2,11,2005,3.0,0.0
508906981291580,80001,1,11,2005,3.0,0.0
199938302013289,80001,2,11,2005,3.0,0.0
260199759200220,80001,1,11,2005,1.0,0.0
279240045430971,80001,1,11,2005,2.0,0.0
799060852940971,80001,2,11,2005,2.0,0.0
083172899900951,80001,1,11,2005,3.0,0.0
820007939753891,80001,1,11,2005,3.0,0.0
708900292998902,80001,4,11,2005,3.0,0.0
174920780181205,80001,1,11,2005,,
820609968466990,80001,2,11,2005,3.0,0.0
016732870017309,80001,2,11,2005,3.0,0.0
730976071127409,80001,2,11,2005,2.0,0.0
510897063226419,80001,2,11,2005,1.0,0.0
708059986279410,80001,5,11,2005,2.0,0.0
062390639000962,80001,2,11,2005,,
377978907092129,80001,2,11,2005,2.0,0.0
561391599100908,80001,2,11,2005,1.0,0.0
489860254230983,80001,2,11,2005,3.0,0.0
918044872369760,80001,2,11,2005,1.0,1.0
687368979500991,80001,1,11,2005,3.0,0.0
035333660934093,80001,1,11,2005,1.0,0.0
053703660968694,80001,1,11,2005,1.0,1.0
630609944477340,80001,3,11,2005,1.0,0.0
080892069236429,80001,1,11,2005,1.0,0.0
293124028909792,80001,2,11,2005,3.0,0.0
506905263999789,80001,1,11,2005,1.0,0.0
552829760969404,80001,5,11,2005,1.0,0.0
108907144790832,80001,2,11,2005,3.0,0.0
208901114998742,80001,1,11,2005,3.0,0.0
495947000087238,80001,1,11,2005,2.0,0.0
544905047901791,80001,2,11,2005,2.0,0.0
493976900015559,80001,1,11,2005,1.0,0.0
059464760690292,80001,2,11,2005,2.0,0.0
079056178480170,80001,1,11,2005,1.0,1.0
071047114460560,80001,1,11,2005,1.0,0.0
013604770690698,80001,2,11,2005,2.0,0.0
640809912902472,80001,1,11,2005,1.0,0.0
684026008907293,80001,1,11,2005,3.0,0.0
440980090647369,80001,2,11,2005,2.0,0.0
608902764991828,80001,3,11,2005,,
899080511340974,80001,1,11,2005,,
593988805020049,80001,2,11,2005,,
904081991579290,80001,1,11,2005,1.0,0.0
199500252510675,80001,2,11,2005,2.0,0.0
043785830955094,80001,2,11,2005,3.0,0.0
545767076909394,80001,1,11,2005,1.0,0.0
563592759400915,80001,2,11,2005,1.0,0.0
782568749600980,80001,1,11,2005,3.0,0.0
801906290896656,81001,2,12,2005,3.0,0.0
637760422530980,80001,1,12,2005,2.0,0.0
899540572250970,80001,1,12,2005,1.0,0.0
899560802210970,80001,2,12,2005,1.0,0.0
215094829800837,81001,2,12,2005,3.0,0.0
076918806044959,80001,1,12,2005,2.0,0.0
094991203002958,81001,1,12,2005,3.0,1.0
270993071507149,80001,1,12,2005,1.0,0.0
480992072307759,80001,2,12,2005,1.0,0.0
490834097906797,80001,3,12,2005,1.0,1.0
047280790970897,80001,2,12,2005,1.0,0.0
181160304000870,80001,2,12,2005,2.0,0.0
508906981291580,80001,1,12,2005,2.0,0.0
110200095394410,81001,1,12,2005,3.0,0.0
279240045430971,80001,1,12,2005,1.0,0.0
799060852940971,80001,2,12,2005,1.0,0.0
083172899900951,80001,1,12,2005,2.0,0.0
820007939753891,80001,1,12,2005,2.0,0.0
199970972720912,81001,1,12,2005,3.0,0.0
632938071906473,81001,1,12,2005,3.0,0.0
963439010559207,81001,1,12,2005,3.0,0.0
298941305064488,81001,1,12,2005,3.0,0.0
820609968466990,80001,2,12,2005,2.0,0.0
016732870017309,80001,2,12,2005,2.0,0.0
730976071127409,80001,2,12,2005,1.0,0.0
383265869900921,80001,2,12,2005,2.0,1.0
377978907092129,80001,2,12,2005,1.0,0.0
489860254230983,80001,2,12,2005,2.0,0.0
130506989450598,81001,1,12,2005,3.0,0.0
996469010029303,81001,3,12,2005,3.0,0.0
620918097741339,81001,2,12,2005,3.0,0.0
108907144790832,80001,2,12,2005,2.0,0.0
300927090941399,81001,1,12,2005,3.0,0.0
932309710909409,81001,1,12,2005,3.0,0.0
140209983217784,81001,1,12,2005,3.0,0.0
208901114998742,80001,1,12,2005,2.0,0.0
495947000087238,80001,1,12,2005,1.0,0.0
544905047901791,80001,2,12,2005,1.0,0.0
901707524690654,81001,1,12,2005,3.0,0.0
059464760690292,80001,2,12,2005,1.0,0.0
687499869800714,80001,2,12,2005,2.0,0.0
960483094447459,80001,1,12,2005,1.0,0.0
440980090647369,80001,2,12,2005,1.0,0.0
810464910306501,81001,2,12,2005,3.0,0.0
199500252510675,80001,2,12,2005,1.0,0.0
043785830955094,80001,2,12,2005,2.0,0.0
135616051908970,81001,2,12,2005,3.0,0.0
782568749600980,80001,1,12,2005,2.0,0.0
099932305043199,81001,1,1,2006,3.0,0.0
031090221693791,81001,2,1,2006,3.0,0.0
053042144020060,81001,1,1,2006,3.0,1.0
100207998506181,81001,2,1,2006,2.0,0.0
100609697800149,81001,1,1,2006,2.0,0.0
637760422530980,80001,1,1,2006,1.0,0.0
215094829800837,81001,2,1,2006,2.0,0.0
076918806044959,80001,1,1,2006,1.0,0.0
181160304000870,80001,2,1,2006,1.0,0.0
069750157720921,81001,2,1,2006,,
177912504077049,81001,2,1,2006,3.0,0.0
508906981291580,80001,1,1,2006,1.0,0.0
069351220960895,81001,1,1,2006,3.0,0.0
110200095394410,81001,1,1,2006,2.0,0.0
912197779200892,81001,2,1,2006,2.0,1.0
108091001022341,81001,1,1,2006,2.0,0.0
451147058909797,80001,1,1,2006,1.0,0.0
210609931112498,81001,1,1,2006,3.0,1.0
037471270982198,81001,2,1,2006,3.0,0.0
818589420609102,81001,2,1,2006,3.0,1.0
083172899900951,80001,1,1,2006,1.0,0.0
820007939753891,80001,1,1,2006,1.0,0.0
327292679000949,81001,1,1,2006,3.0,0.0
199970972720912,81001,1,1,2006,2.0,0.0
963439010559207,81001,1,1,2006,2.0,0.0
298941305064488,81001,1,1,2006,2.0,0.0
296938105050669,80001,1,1,2006,1.0,1.0
016732870017309,80001,2,1,2006,1.0,0.0
276932007013749,81001,1,1,2006,3.0,0.0
062282280981095,81001,1,1,2006,3.0,0.0
383265869900921,80001,2,1,2006,1.0,1.0
684050815329290,81001,2,1,2006,3.0,0.0
377978907092129,80001,2,1,2006,,
583372759100915,80001,2,1,2006,1.0,0.0
631033991324580,81001,1,1,2006,3.0,0.0
489860254230983,80001,2,1,2006,1.0,0.0
829390919400785,81001,1,1,2006,3.0,0.0
130506989450598,81001,1,1,2006,2.0,0.0
996469010029303,81001,3,1,2006,2.0,0.0
368912504006729,81001,2,1,2006,2.0,0.0
129390059700944,81001,2,1,2006,3.0,0.0
093234082907497,81001,2,1,2006,3.0,1.0
201909963395179,81001,1,1,2006,2.0,1.0
620918097741339,81001,2,1,2006,2.0,0.0
081774220984295,81001,1,1,2006,3.0,0.0
108907144790832,80001,2,1,2006,1.0,0.0
240209939555190,81001,2,1,2006,3.0,0.0
300927090941399,81001,1,1,2006,2.0,0.0
932309710909409,81001,1,1,2006,2.0,0.0
140209983217784,81001,1,1,2006,2.0,0.0
901707524690654,81001,1,1,2006,2.0,0.0
726497509500918,81001,1,1,2006,2.0,1.0
471912906090539,81001,1,1,2006,3.0,0.0
687499869800714,80001,2,1,2006,1.0,0.0
928495209800942,81001,2,1,2006,3.0,0.0
468942203075899,81001,2,1,2006,3.0,0.0
043785830955094,80001,2,1,2006,1.0,0.0
135616051908970,81001,2,1,2006,2.0,0.0
782568749600980,80001,1,1,2006,1.0,0.0
923066824529700,81001,2,1,2006,3.0,1.0
099932305043199,81001,1,2,2006,2.0,0.0
731019430119001,81001,2,2,2006,,
951589430236005,81001,1,2,2006,3.0,0.0
053042144020060,81001,1,2,2006,2.0,1.0
100207998506181,81001,2,2,2006,1.0,0.0
068750150999898,81001,3,2,2006,1.0,1.0
599370988430910,81001,2,2,2006,1.0,0.0
034480360990397,81001,1,2,2006,3.0,0.0
300609996757781,81001,1,2,2006,3.0,0.0
100609697800149,81001,1,2,2006,1.0,0.0
098913905090838,81001,1,2,2006,3.0,0.0
215094829800837,81001,2,2,2006,1.0,0.0
531013120800182,81001,2,2,2006,3.0,0.0
999440668240730,81001,2,2,2006,3.0,0.0
177912504077049,81001,2,2,2006,2.0,0.0
069351220960895,81001,1,2,2006,2.0,0.0
110200095394410,81001,1,2,2006,1.0,0.0
912197779200892,81001,2,2,2006,1.0,1.0
108091001022341,81001,1,2,2006,1.0,0.0
232199349500105,81001,1,2,2006,3.0,0.0
959076976139610,81001,2,2,2006,,
310709977669510,81001,2,2,2006,3.0,0.0
037471270982198,81001,2,2,2006,2.0,0.0
327292679000949,81001,1,2,2006,2.0,0.0
199970972720912,81001,1,2,2006,1.0,0.0
320306486352294,81001,2,2,2006,3.0,0.0
399430773420912,81001,2,2,2006,1.0,0.0
632938071906473,81001,1,2,2006,1.0,0.0
963439010559207,81001,1,2,2006,1.0,0.0
298941305064488,81001,1,2,2006,1.0,0.0
200962098523849,81001,1,2,2006,3.0,1.0
292943708062691,81001,1,2,2006,3.0,0.0
935066890229380,81001,1,2,2006,2.0,0.0
276932007013749,81001,1,2,2006,2.0,0.0
303600892945567,81001,2,2,2006,3.0,1.0
987079210899201,81001,2,2,2006,1.0,1.0
062282280981095,81001,1,2,2006,2.0,0.0
095943100691893,81001,1,2,2006,1.0,0.0
684050815329290,81001,2,2,2006,2.0,0.0
362933508042059,81001,2,2,2006,3.0,0.0
631033991324580,81001,1,2,2006,2.0,0.0
833816002909962,81001,2,2,2006,2.0,0.0
829390919400785,81001,1,2,2006,2.0,0.0
130506989450598,81001,1,2,2006,1.0,0.0
661055971339280,81001,1,2,2006,3.0,0.0
935086961339750,81001,2,2,2006,3.0,0.0
996469010029303,81001,3,2,2006,1.0,0.0
997179430479304,81001,2,2,2006,3.0,0.0
129390059700944,81001,2,2,2006,2.0,0.0
380982095433529,81001,2,2,2006,3.0,0.0
601905293592749,81001,1,2,2006,1.0,1.0
620918097741339,81001,2,2,2006,1.0,0.0
340109973396884,81001,1,2,2006,2.0,1.0
081774220984295,81001,1,2,2006,2.0,0.0
240209939555190,81001,2,2,2006,2.0,0.0
300927090941399,81001,1,2,2006,1.0,0.0
537492189200674,81001,2,2,2006,3.0,0.0
932309710909409,81001,1,2,2006,1.0,0.0
901707524690654,81001,1,2,2006,1.0,0.0
471912906090539,81001,1,2,2006,2.0,0.0
654749093001601,81001,1,2,2006,2.0,0.0
070975091543019,81001,2,2,2006,3.0,0.0
975007572429160,81001,1,2,2006,2.0,1.0
928495209800942,81001,2,2,2006,2.0,0.0
468942203075899,81001,2,2,2006,2.0,0.0
928058989439380,81001,2,2,2006,3.0,0.0
199400753640715,81001,2,2,2006,1.0,0.0
135616051908970,81001,2,2,2006,1.0,0.0
380952075453529,81001,2,2,2006,3.0,0.0
099932305043199,81001,1,3,2006,1.0,0.0
099932305043199,81001,2,3,2006,1.0,0.0
951589430236005,81001,1,3,2006,2.0,0.0
034480360990397,81001,1,3,2006,2.0,0.0
300609996757781,81001,1,3,2006,2.0,0.0
945093229600921,81001,2,3,2006,3.0,0.0
044056128040920,81001,1,3,2006,3.0,0.0
081770460938395,81001,2,3,2006,3.0,0.0
531013120800182,81001,2,3,2006,2.0,0.0
942074399800964,81001,2,3,2006,3.0,1.0
904907520790659,81001,1,3,2006,3.0,0.0
160896078404549,81001,2,3,2006,3.0,0.0
504706980991589,81001,2,3,2006,3.0,0.0
999440668240730,81001,2,3,2006,2.0,0.0
989050323630740,81001,2,3,2006,3.0,0.0
177912504077049,81001,2,3,2006,1.0,0.0
401147054909797,81001,2,3,2006,3.0,0.0
069351220960895,81001,1,3,2006,1.0,0.0
232199349500105,81001,1,3,2006,2.0,0.0
598940390160931,81001,2,3,2006,2.0,0.0
170966099613759,81001,1,3,2006,2.0,0.0
310709977669510,81001,2,3,2006,2.0,0.0
571388083906897,81001,1,3,2006,2.0,0.0
847979240289106,81001,2,3,2006,3.0,0.0
327292679000949,81001,1,3,2006,1.0,0.0
267984304098339,81001,2,3,2006,3.0,0.0
320306486352294,81001,2,3,2006,2.0,0.0
292943708062691,81001,1,3,2006,2.0,0.0
935066890229380,81001,1,3,2006,1.0,0.0
276932007013749,81001,1,3,2006,1.0,0.0
303600892945567,81001,2,3,2006,2.0,1.0
693057933239290,81001,2,3,2006,2.0,0.0
062282280981095,81001,1,3,2006,1.0,0.0
002604852992839,81002,3,3,2006,1.0,0.0
684050815329290,81001,2,3,2006,1.0,0.0
642391119100901,81001,1,3,2006,3.0,0.0
631033991324580,81001,1,3,2006,1.0,0.0
829390919400785,81001,1,3,2006,1.0,0.0
661055971339280,81001,1,3,2006,2.0,0.0
997179430479304,81001,2,3,2006,2.0,0.0
368912504006729,81001,2,3,2006,1.0,0.0
129390059700944,81001,2,3,2006,1.0,0.0
047082141430060,81001,2,3,2006,2.0,0.0
081774220984295,81001,1,3,2006,1.0,0.0
240209939555190,81001,2,3,2006,1.0,0.0
537492189200674,81001,2,3,2006,2.0,0.0
440209913450192,81001,1,3,2006,3.0,0.0
471912906090539,81001,1,3,2006,1.0,0.0
654749093001601,81001,1,3,2006,1.0,0.0
859110369450944,81001,2,3,2006,3.0,1.0
990098880429540,81001,1,3,2006,1.0,0.0
900068838448610,81001,2,3,2006,3.0,0.0
928495209800942,81001,2,3,2006,1.0,0.0
440809936946299,81001,2,3,2006,3.0,0.0
468942203075899,81001,2,3,2006,1.0,0.0
928058989439380,81001,2,3,2006,2.0,0.0
747573449100960,81001,2,3,2006,3.0,0.0
095325450988097,81001,2,3,2006,3.0,0.0
380952075453529,81001,2,3,2006,2.0,0.0
905603300999071,81001,1,4,2006,3.0,0.0
951589430236005,81001,1,4,2006,1.0,0.0
003280520990099,81001,2,4,2006,3.0,0.0
034480360990397,81001,1,4,2006,1.0,0.0
300609996757781,81001,1,4,2006,1.0,0.0
044056128040920,81001,1,4,2006,2.0,0.0
081770460938395,81001,2,4,2006,2.0,0.0
097705900019686,81001,3,4,2006,3.0,1.0
548099977600414,81001,2,4,2006,2.0,0.0
940099459600943,81001,2,4,2006,2.0,0.0
020986075805129,81001,2,4,2006,3.0,0.0
500806424831992,81001,1,4,2006,2.0,0.0
531013120800182,81001,2,4,2006,1.0,0.0
554093269800809,81001,1,4,2006,3.0,0.0
942074399800964,81001,2,4,2006,2.0,1.0
529019440577003,81001,1,4,2006,2.0,1.0
904907520790659,81001,1,4,2006,2.0,0.0
015950590991493,81001,4,4,2006,3.0,0.0
160896078404549,81001,2,4,2006,2.0,0.0
504706980991589,81001,2,4,2006,2.0,0.0
545079889900916,81001,1,4,2006,2.0,1.0
999440668240730,81001,2,4,2006,1.0,0.0
989050323630740,81001,2,4,2006,2.0,0.0
401147054909797,81001,2,4,2006,2.0,0.0
022521320991399,81001,2,4,2006,1.0,0.0
095341520999393,81001,2,4,2006,3.0,0.0
906032743159830,81001,1,4,2006,3.0,0.0
410309981294590,81001,2,4,2006,2.0,1.0
953949550319109,81001,1,4,2006,3.0,0.0
232199349500105,81001,1,4,2006,1.0,0.0
944045213159060,81001,2,4,2006,3.0,1.0
088491560995592,81001,2,4,2006,3.0,0.0
310709977669510,81001,2,4,2006,1.0,0.0
571388083906897,81001,1,4,2006,1.0,0.0
799650169340951,81001,1,4,2006,3.0,0.0
847979240289106,81001,2,4,2006,2.0,0.0
310900063207615,81001,2,4,2006,1.0,0.0
190994602016939,81001,5,4,2006,2.0,0.0
199280240150104,81001,1,4,2006,2.0,1.0
704704811994519,81001,2,4,2006,2.0,1.0
602455085001907,81001,2,4,2006,2.0,0.0
605001422102522,81001,2,4,2006,3.0,1.0
267984304098339,81001,2,4,2006,2.0,0.0
320306486352294,81001,2,4,2006,1.0,0.0
442604014909996,81001,2,4,2006,2.0,0.0
043782340975094,81001,1,4,2006,1.0,0.0
292943708062691,81001,1,4,2006,1.0,0.0
783007572249920,81001,1,4,2006,2.0,0.0
404708142991647,81001,1,4,2006,2.0,0.0
670098968239850,81001,2,4,2006,1.0,0.0
604700632990209,81001,2,4,2006,2.0,0.0
055693500696899,81001,1,4,2006,3.0,0.0
150900064035319,81001,1,4,2006,3.0,0.0
362933508042059,81001,2,4,2006,1.0,0.0
642391119100901,81001,1,4,2006,2.0,0.0
057623530791493,81001,3,4,2006,3.0,0.0
993053915359140,81001,1,4,2006,3.0,0.0
499220989370953,81001,1,4,2006,3.0,0.0
605909073599624,81001,2,4,2006,3.0,0.0
032303550695998,81001,1,4,2006,,
661055971339280,81001,1,4,2006,1.0,0.0
050390509600333,81001,1,4,2006,3.0,0.0
430609923199349,81001,1,4,2006,1.0,1.0
639393679600889,81001,1,4,2006,1.0,1.0
663719055908890,81001,2,4,2006,3.0,0.0
663719055908890,81001,3,4,2006,3.0,0.0
997179430479304,81001,2,4,2006,1.0,0.0
390964708014849,81001,2,4,2006,2.0,0.0
047082141430060,81001,2,4,2006,1.0,0.0
537492189200674,81001,2,4,2006,1.0,0.0
440209913450192,81001,1,4,2006,2.0,0.0
654749093001601,81001,1,4,2006,,
699530083690954,81001,2,4,2006,3.0,0.0
744492039800927,81001,1,4,2006,2.0,0.0
859110369450944,81001,2,4,2006,2.0,1.0
981068987459790,81001,1,4,2006,3.0,0.0
105004134105088,81001,2,4,2006,3.0,0.0
900068838448610,81001,2,4,2006,2.0,0.0
968689350329401,81001,2,4,2006,3.0,0.0
928058989439380,81001,2,4,2006,1.0,0.0
041492779900762,81001,1,4,2006,2.0,0.0
550009937384968,81001,1,4,2006,3.0,0.0
035905310998291,81001,1,4,2006,1.0,0.0
747573449100960,81001,2,4,2006,2.0,0.0
961949250209504,81001,2,4,2006,3.0,0.0
095325450988097,81001,2,4,2006,2.0,0.0
380952075453529,81001,2,4,2006,1.0,0.0
092974901060129,81001,2,5,2006,1.0,0.0
003280520990099,81001,2,5,2006,2.0,0.0
406909770999464,81001,1,5,2006,3.0,0.0
074000560997395,81001,1,5,2006,2.0,0.0
310864092904828,81001,2,5,2006,1.0,0.0
016460660959472,81001,2,5,2006,3.0,1.0
044056128040920,81001,1,5,2006,1.0,0.0
081770460938395,81001,2,5,2006,1.0,0.0
400609992408292,81001,1,5,2006,1.0,0.0
548099977600414,81001,2,5,2006,1.0,0.0
940099459600943,81001,2,5,2006,1.0,0.0
699580209830950,81001,1,5,2006,2.0,0.0
020986075805129,81001,2,5,2006,2.0,0.0
500806424831992,81001,1,5,2006,1.0,0.0
554093269800809,81001,1,5,2006,2.0,0.0
904907520790659,81001,1,5,2006,1.0,0.0
015950590991493,81001,4,5,2006,2.0,0.0
160896078404549,81001,2,5,2006,1.0,0.0
504706980991589,81001,2,5,2006,1.0,0.0
989050323630740,81001,2,5,2006,1.0,0.0
401147054909797,81001,2,5,2006,1.0,0.0
